word,pos,count,tag1,tag2,tag3
anwesend,ADV,67,,,
zärtlich,ADV,67,,,
gesetzt,VERB,67,,,
silbern,NOUN,67,,,
antreten,VERB,67,,,
jünger,ADV,67,Alter,Zeit ,
ausbeuten,VERB,67,,,
hö,X,67,,,
bevorstehend,ADV,67,,,
schier,ADV,67,,,
theologisch,ADV,67,Theologie,,
ausrüsten,VERB,67,,,
verwandlung,NOUN,67,,,
straßburg,PROPN,67,,,
zurufen,VERB,67,,,
organisation,NOUN,67,,,
joseph,PROPN,67,,,
nebensätzen,NOUN,67,,,
ethik,NOUN,67,,,
anbahnen,VERB,67,,,
tanne,NOUN,67,,,
seicht,ADV,67,,,
realistisch,ADV,67,,,
grausig,ADV,67,,,
vorfinden,VERB,67,,,
staatsmann,NOUN,67,,,
königstochter,NOUN,67,,,
wehmut,NOUN,67,,,
bertran,PROPN,67,,,
veralten,VERB,66,,,
scharfsinn,NOUN,66,,,
luise,PROPN,66,,,
trochäisch,ADV,66,Beschreibung,Poetologie,
trunk,NOUN,66,,,
grimmig,ADV,66,,,
beginnend,ADV,66,,,
sitz,NOUN,66,,,
tonlos,ADV,66,,,
fläche,NOUN,66,,,
flüchten,VERB,66,,,
faßlich,ADV,66,,,
tiefsinnig,ADV,66,,,
fehlend,ADV,66,,,
piccolomini,PROPN,66,,,
düstern,ADV,66,,,
eifersucht,NOUN,66,,,
spüren,VERB,66,,,
trocknen,VERB,66,,,
apostel,NOUN,66,,,
durchgreifend,ADV,66,,,
lerche,ADJ,66,,,
zurückziehen,VERB,66,,,
abneigung,NOUN,66,,,
bezwecken,VERB,66,,,
mitwirken,VERB,66,,,
lebensbild,NOUN,66,,,
tempelherr,NOUN,66,,,
schuljahr,NOUN,66,,,
verstoßen,VERB,66,,,
berechnung,NOUN,66,,,
wegweiser,PROPN,66,,,
abschreiben,VERB,65,,,
fügung,NOUN,65,,,
mannichfaltig,ADV,65,,,
gewohnt,VERB,65,,,
erquickend,ADV,65,,,
monde,PROPN,65,,,
nacken,PROPN,65,,,
enthüllen,VERB,65,,,
volksbuch,NOUN,65,,,
lasten,NOUN,65,,,
frech,ADV,65,,,
umgebend,ADV,65,,,
abwechselung,NOUN,65,,,
forschen,VERB,65,,,
sorglos,ADV,65,,,
erwärmen,VERB,65,,,
analog,ADV,65,,,
hirsch,PROPN,65,,,
gefilde,NOUN,65,,,
verwischen,VERB,65,,,
mannichfaltigkeit,NOUN,65,,,
wiederfinden,VERB,65,,,
lenore,NOUN,65,,,
loch,NOUN,65,,,
aussprüch,PROPN,65,,,
befangen,ADV,65,,,
folgendermaßen,ADV,65,,,
selbstbewußtsein,NOUN,65,,,
unermeßlich,ADV,65,,,
anweisen,VERB,65,,,
mö,X,65,,,
etlich,ADV,65,,,
fraglich,ADV,65,,,
anderntheils,NOUN,65,,,
eschenbach,PROPN,65,,,
unterziehen,VERB,65,,,
demgemäß,ADV,65,,,
schenk,NOUN,65,,,
anzüignen,NOUN,65,,,
leseunterricht,VERB,65,,,
durchbrechen,VERB,65,,,
gewils,PROPN,65,,,
herön,PROPN,64,,,
schleiermacher,NOUN,64,,,
etymologisch,ADV,64,,,
grundton,PROPN,64,,,
erliegen,VERB,64,,,
demuth,PROPN,64,,,
mannichfach,NOUN,64,,,
durchlaufen,VERB,64,,,
mitmensch,NOUN,64,,,
kreuzen,VERB,64,,,
leichtsinn,NOUN,64,,,
erstehen,VERB,64,,,
überwiegen,VERB,64,,,
widerlegung,NOUN,64,,,
scherzhaft,ADV,64,,,
unruhe,NOUN,64,,,
sinnbild,NOUN,64,,,
schlüssel,NOUN,64,,,
erstenmal,ADV,64,,,
angethan,VERB,64,,,
einklang,NOUN,64,,,
elementarschul,PROPN,64,,,
unnöthig,ADV,64,,,
landschaftlich,ADV,64,,,
stuhl,VERB,64,,,
geistvoll,ADV,64,,,
ind,X,64,,,
abhängigkeit,NOUN,64,,,
ausgangspunkt,NOUN,64,,,
anheim,ADV,64,,,
schreibweise,NOUN,64,,,
mißbrauch,NOUN,64,,,
schreibung,NOUN,64,,,
einigung,NOUN,64,,,
bettler,NOUN,64,,,
verstandesmäßig,ADV,64,,,
studirend,ADV,64,,,
gedankenkreis,NOUN,64,,,
einflus,NOUN,64,,,
etwaig,NOUN,64,,,
hierfür,ADV,64,,,
tauri,X,64,,,
idealismus,NOUN,64,,,
lehmann,PROPN,64,,,
herausfordern,VERB,64,,,
ieder,ADV,64,,,
einziehen,VERB,64,,,
anbetreffen,VERB,63,,,
zubringen,VERB,63,,,
unruhig,ADV,63,,,
neunt,ADV,63,,,
küste,NOUN,63,,,
trochäu,PROPN,63,,,
irrig,ADV,63,,,
nahen,ADJ,63,,,
emporheben,VERB,63,,,
zusammenziehen,VERB,63,,,
jüngst,ADV,63,,,
sympathie,ADV,63,,,
hoffmeister,NOUN,63,,,
erproben,VERB,63,,,
empfehlenswert,ADV,63,,,
briefwechsel,PROPN,63,,,
objektivität,NOUN,63,,,
verkaufen,VERB,63,,,
sonntag,NOUN,63,,,
nebenbei,ADV,63,,,
musterhaft,ADV,63,,,
gymnasialklassen,NOUN,63,,,
klingend,ADV,63,,,
lebensanschauung,NOUN,63,Welt,Idealismus,
direktor,NOUN,63,,,
fortfahren,VERB,63,,,
vorherrschen,VERB,63,,,
verdecken,VERB,63,,,
herantreten,VERB,63,,,
brauchbarkei,VERB,63,,,
leetüren,NOUN,63,,,
synthetisch,ADV,63,,,
unmöglichkeit,NOUN,63,,,
attribut,NOUN,63,,,
wartburg,PROPN,63,,,
fränkisch,ADV,63,Nation,,
welsch,ADV,63,,,
eichendorff,PROPN,63,,,
bayern,PROPN,63,,,
bär,NOUN,63,,,
schuß,NOUN,63,,,
ähnl,ADV,63,,,
wilmann,PROPN,63,,,
ergebung,NOUN,62,,,
ergiebig,ADV,62,,,
kuß,PROPN,62,,,
schlafend,ADV,62,,,
geschäftig,ADV,62,,,
unbedenklich,ADV,62,,,
ausmalen,VERB,62,,,
verwunderung,NOUN,62,,,
drückend,ADV,62,,,
unglaublich,ADV,62,,,
vorarbeiten,VERB,62,,,
erlösung,NOUN,62,,,
brennend,ADV,62,,,
schärfen,VERB,62,,,
umschreibung,NOUN,62,,,
blenden,VERB,62,,,
paradies,PROPN,62,,,
gasse,NOUN,62,,,
steil,ADV,62,,,
ländlich,ADV,62,,,
kraftvoll,ADV,62,,,
schweißen,VERB,62,,,
produktiv,ADV,62,,,
intensiv,ADV,62,,,
spannend,ADV,62,,,
at,X,62,,,
krankhaft,ADV,62,negative Bewertung,,
umwandeln,VERB,62,,,
färben,VERB,62,,,
beißen,VERB,62,,,
november,NOUN,62,,,
zornig,ADV,62,,,
kämpfer,NOUN,62,,,
theologie,NOUN,62,,,
sparsam,ADV,62,,,
maaß,ADV,62,,,
minister,NOUN,62,,,
erstaunt,ADV,62,,,
darstellungsweise,VERB,62,,,
anstreben,VERB,62,,,
erhabenheit,ADV,62,,,
berechtigen,VERB,62,,,
besorgnis,NOUN,62,,,
aufschreiben,VERB,62,,,
heranwachsend,ADV,62,,,
kürzen,VERB,62,,,
gegenüberstellen,VERB,62,,,
hinzukommen,VERB,62,,,
ersehnt,VERB,62,,,
meisterstück,NOUN,62,,,
euripide,VERB,62,,,
seitens,ADP,62,,,
mitgeteilt,VERB,62,,,
zweifellos,ADV,62,,,
beherrscht,VERB,62,,,
schulz,PROPN,62,,,
momentan,ADV,62,,,
schwedisch,ADV,62,,,
zweckmäfsig,ADV,62,,,
grofser,VERB,62,,,
üppig,ADV,61,,,
verklärung,NOUN,61,,,
vergessenheit,NOUN,61,,,
abziehen,VERB,61,,,
vorder,ADJ,61,,,
abbild,NOUN,61,,,
charakterbild,PROPN,61,,,
verrichten,VERB,61,,,
gefäß,NOUN,61,,,
staunend,ADV,61,,,
olymp,X,61,,,
hieher,ADV,61,,,
schwanen,NOUN,61,,,
nebeneinander,ADV,61,,,
geistern,NOUN,61,,,
allmächtig,ADV,61,,,
ernsthaft,ADV,61,,,
differenz,NOUN,61,,,
bildungsgang,VERB,61,,,
schwellen,VERB,61,,,
mahnend,ADV,61,,,
redewendung,NOUN,61,,,
schuh,NOUN,61,,,
anordnen,VERB,61,,,
consonant,PROPN,61,,,
einschränkung,NOUN,61,,,
erregt,ADV,61,,,
sokrate,NOUN,61,,,
leder,NOUN,61,,,
wachsend,ADV,61,,,
verkehrt,ADV,61,,,
mindest,ADV,61,,,
örtlichkeit,NOUN,61,,,
gipfeln,VERB,61,,,
enkel,NOUN,61,,,
unklarheit,NOUN,61,,,
sonderlich,ADV,61,,,
erklärer,NOUN,61,,,
anekdote,NOUN,61,,,
antreffen,VERB,61,,,
sammthei,NOUN,61,,,
landsleute,NOUN,61,,,
unterrichtsfach,NOUN,61,,,
überfallen,VERB,61,,,
auswanderer,NOUN,61,,,
preisgeben,VERB,61,,,
prüfend,ADV,61,,,
gymnasialunterrichts,ADV,61,,,
leipziger,ADJ,61,Ort,,
eigenschaftswort,NOUN,61,,,
erlegen,VERB,61,,,
lesevortrag,X,61,,,
rind,NOUN,61,,,
vermutung,NOUN,61,,,
verteidigen,VERB,61,,,
vorgetragen,VERB,61,,,
äufserlich,ADV,61,,,
hettel,NOUN,61,,,
grundriß,PROPN,60,,,
sausen,VERB,60,,,
anschlag,NOUN,60,,,
durcheinander,ADV,60,,,
schicklich,ADV,60,,,
dereinst,ADV,60,,,
anhalt,NOUN,60,,,
steuern,VERB,60,,,
repräsentirt,NOUN,60,,,
verheißen,VERB,60,,,
verfassen,VERB,60,,,
prophet,PROPN,60,,,
heulen,VERB,60,,,
bereicherung,NOUN,60,,,
charact,PROPN,60,,,
gegründet,VERB,60,,,
gastlich,ADV,60,,,
wurzeln,VERB,60,,,
neugierig,ADV,60,,,
grausen,PROPN,60,,,
münster,PROPN,60,,,
unterrichtszweig,NOUN,60,,,
unumgänglich,ADV,60,,,
ermessen,VERB,60,,,
uhlandsch,ADV,60,Beschreibung,Poetologie,Person 
verszeile,NOUN,60,,,
familienleben,NOUN,60,,,
bekenntnis,PROPN,60,,,
auslegung,NOUN,60,,,
befindlich,ADV,60,,,
geisteskraft,NOUN,60,,,
einsilbig,ADV,60,,,
declamator,NOUN,60,,,
zurückgeben,VERB,60,,,
ausdauer,NOUN,60,,,
angehend,ADV,60,,,
fundament,NOUN,60,,,
hektor,NOUN,60,,,
examen,NOUN,60,,,
aristotelisch,ADV,60,,,
chrie,PROPN,60,,,
solo,ADV,60,,,
disponieren,VERB,60,,,
ziege,NOUN,60,,,
jährlich,ADV,59,,,
horizont,NOUN,59,,,
ermahnung,NOUN,59,,,
billigen,VERB,59,,,
übergewicht,NOUN,59,,,
stocken,VERB,59,,,
rückblick,PROPN,59,,,
überschauen,VERB,59,,,
anthologie,NOUN,59,,,
zehnt,ADV,59,,,
verbreitet,VERB,59,,,
ahnend,ADV,59,,,
ungestört,ADV,59,,,
instrument,NOUN,59,,,
rinnen,NOUN,59,,,
gesch,ADV,59,,,
verehrt,VERB,59,,,
leichnam,PROPN,59,,,
bruch,NOUN,59,,,
september,NOUN,59,,,
wortstellung,NOUN,59,,,
funken,VERB,59,,,
recensent,NOUN,59,,,
kleinlich,ADV,59,,,
fortan,ADV,59,,,
heimkehr,NOUN,59,,,
umbildung,NOUN,59,,,
petrus,NOUN,59,,,
begrifflich,ADV,59,,,
allezeien,NOUN,59,,,
bäumlein,PROPN,59,,,
schriftwerk,PROPN,59,,,
einestheils,PROPN,59,,,
überhebung,NOUN,59,,,
machend,ADV,59,,,
segel,NOUN,59,,,
herleiten,VERB,59,,,
träumerisch,ADV,59,,,
herstellung,NOUN,59,,,
wirkungsvoll,ADV,59,,,
hüter,NOUN,59,,,
hagedorn,PROPN,59,,,
schullesebuch,NOUN,59,Lehrmedien,,
packen,VERB,59,,,
vermählen,VERB,59,,,
schneider,PROPN,59,,,
herberge,NOUN,59,,,
otfried,NOUN,59,,,
intention,NOUN,59,,,
söb,X,59,,,
erzbischof,PROPN,59,,,
horen,VERB,59,,,
aroß,NOUN,59,,,
schauer,NOUN,58,,,
ranken,VERB,58,,,
getreide,ADV,58,,,
anapäst,PROPN,58,,,
zinne,PROPN,58,,,
heraustreten,VERB,58,,,
treuherzig,ADV,58,,,
specifisch,ADV,58,,,
gefunden,VERB,58,,,
auseinandersetzen,VERB,58,,,
vernichtung,NOUN,58,,,
oberfläche,NOUN,58,,,
novelle,NOUN,58,,,
seufzen,VERB,58,,,
kassandra,NOUN,58,,,
dunkelheit,NOUN,58,,,
alliteration,NOUN,58,,,
strahlend,ADV,58,,,
schreibend,ADV,58,,,
abfallen,VERB,58,,,
meile,NOUN,58,,,
vo,X,58,,,
mahlen,VERB,58,,,
entgegenstellen,VERB,58,,,
zitternd,ADV,58,,,
mangeln,VERB,58,,,
durchlesen,VERB,58,,,
metall,NOUN,58,,,
februar,NOUN,58,,,
hausfrau,NOUN,58,,,
jurist,NOUN,58,,,
goldne,NOUN,58,,,
ör,X,58,,,
schlesisch,ADV,58,,,
grauenvoll,ADV,58,,,
ausscheiden,VERB,58,,,
wegfallen,VERB,58,,,
folgerung,NOUN,58,,,
berichtigung,NOUN,58,,,
ausgleichen,VERB,58,,,
aufwerfen,VERB,58,,,
getheilen,NOUN,58,,,
aussage,NOUN,58,,,
beredt,ADV,58,,,
leichtsinnig,ADV,58,,,
eroberung,NOUN,58,,,
combination,NOUN,58,,,
heldendichtung,NOUN,58,,,
gefürchtet,VERB,58,,,
geringschätzung,NOUN,58,,,
gefährden,VERB,58,,,
abwesenheit,NOUN,58,,,
mischung,NOUN,58,,,
verfassung,NOUN,58,,,
frevelhaft,NOUN,58,,,
naturgeschichtlich,ADV,58,,,
thüringer,PROPN,58,,,
herbart,NOUN,58,,,
berufung,NOUN,58,,,
verteilen,VERB,58,,,
vermuten,VERB,58,,,
landleute,NOUN,58,,,
thüringen,PROPN,58,,,
är,ADP,58,,,
aufsicht,NOUN,58,,,
veröffentlichen,VERB,58,,,
social,X,58,,,
empirisch,ADV,58,,,
einschränken,VERB,58,,,
türke,NOUN,58,,,
jerusalem,PROPN,57,,,
volksdichtung,NOUN,57,,,
klären,VERB,57,,,
einfältig,ADV,57,,,
einwendung,NOUN,57,,,
hinan,ADV,57,,,
sinnvoll,ADV,57,,,
wandrer,NOUN,57,,,
entrückt,ADV,57,,,
verursachen,VERB,57,,,
vertraulich,ADV,57,,,
einbüßen,VERB,57,,,
sentimentalität,NOUN,57,,,
präsens,PROPN,57,,,
aneinander,ADV,57,,,
artig,ADV,57,,,
empfang,NOUN,57,,,
alterthümlich,ADV,57,,,
neutrum,PROPN,57,,,
anhaltend,ADV,57,,,
lyriker,NOUN,57,,,
theure,NOUN,57,,,
verscheuchen,VERB,57,,,
räumlich,ADV,57,,,
anknüpfung,NOUN,57,,,
erben,VERB,57,,,
araber,NOUN,57,,,
ergießen,VERB,57,,,
schade,ADV,57,,,
ausübung,NOUN,57,,,
unstreitig,ADV,57,,,
abreden,VERB,57,,,
zusammenhalten,VERB,57,,,
jakob,PROPN,57,,,
abreißen,VERB,57,,,
statten,VERB,57,,,
ernte,VERB,57,,,
schleudern,VERB,57,,,
gewünscht,VERB,57,,,
spießen,VERB,57,,,
dichtend,ADV,57,,,
herkömmlich,ADV,57,,,
neugierde,NOUN,57,,,
epheu,NOUN,57,,,
taugen,VERB,57,,,
dresden,PROPN,57,,,
hiervon,ADV,57,,,
waltend,ADV,57,,,
verwahren,VERB,57,,,
anrichten,VERB,57,,,
vasall,NOUN,57,,,
anpassen,VERB,57,,,
schloß,VERB,57,,,
treibend,ADV,57,,,
gewichtig,ADV,57,,,
wahrhaftig,ADV,57,,,
deinhardt,PROPN,57,,,
entstanden,VERB,57,,,
propädeutisch,ADV,57,,,
durchsicht,NOUN,57,,,
ungebunden,ADV,57,,,
naturkunde,ADJ,57,Natur,Wissenschaft,
eindringend,ADV,57,,,
vermeintlich,ADV,57,,,
hinblick,NOUN,57,,,
gleichgiltig,ADV,57,,,
freiherr,NOUN,57,,,
hauptwerk,NOUN,57,,,
erwerb,NOUN,57,,,
beweggrund,NOUN,57,,,
schliefsen,NOUN,57,,,
europäisch,ADV,56,,,
heimatlich,ADV,56,,,
herkommen,VERB,56,,,
umsicht,ADV,56,,,
zuversichtlich,ADV,56,,,
productiv,ADV,56,,,
subject,PROPN,56,,,
herold,PROPN,56,,,
mißverstehen,VERB,56,,,
wandernd,ADV,56,,,
palme,NOUN,56,,,
pronomen,PROPN,56,,,
schaum,NOUN,56,,,
allerhand,DET,56,,,
weithin,ADV,56,,,
beweglich,ADV,56,,,
bequemlichkeit,NOUN,56,,,
schlinge,NOUN,56,,,
erfolgreich,ADV,56,,,
durcharbeiten,VERB,56,,,
entfremden,VERB,56,,,
gültig,ADV,56,,,
inschrift,NOUN,56,,,
annähernd,ADV,56,,,
vorwerfen,VERB,56,,,
theodor,PROPN,56,,,
erzahlung,NOUN,56,,,
gesangbuch,NOUN,56,,,
erholung,NOUN,56,,,
großmutter,NOUN,56,,,
sonnenschein,NOUN,56,,,
satan,PROPN,56,,,
stall,NOUN,56,,,
wachstum,NOUN,56,,,
vorübergehen,VERB,56,,,
gesammtbildung,NOUN,56,,,
neuerung,NOUN,56,,,
reglement,NOUN,56,,,
antithese,NOUN,56,,,
iphigenies,PROPN,56,,,
mainz,PROPN,56,,,
zusehen,VERB,56,,,
gröst,PROPN,56,,,
geständnis,NOUN,56,,,
ministerium,NOUN,56,,,
bedecken,VERB,56,,,
gewohnlich,ADV,56,,,
meditation,NOUN,56,,,
abdruck,NOUN,55,,,
novali,PROPN,55,,,
hellenisch,ADV,55,Klassik,,
rohhei,NOUN,55,,,
zuwider,ADV,55,,,
dienstbar,ADV,55,,,
ununterbrochen,ADV,55,,,
fliegend,ADV,55,,,
hinderniß,NOUN,55,,,
beherrschung,NOUN,55,,,
bemerkbar,ADV,55,,,
unerträglich,ADV,55,,,
fahrend,ADV,55,,,
gebein,VERB,55,,,
casus,PROPN,55,,,
physik,NOUN,55,,,
ausbrechen,VERB,55,,,
gestade,NOUN,55,,,
schauerlich,ADV,55,,,
nachts,ADV,55,,,
sür,X,55,,,
feige,ADV,55,,,
thieren,NOUN,55,,,
extrem,ADV,55,,,
listig,ADV,55,,,
auftauchen,VERB,55,,,
schwebend,ADV,55,,,
hausen,PROPN,55,,,
fortreißen,VERB,55,,,
lilie,NOUN,55,,,
gesandt,VERB,55,,,
geleitet,VERB,55,,,
gedeihlich,ADV,55,,,
wipfel,NOUN,55,,,
verklärt,VERB,55,,,
schmid,PROPN,55,,,
kindisch,ADV,55,,,
erschallen,VERB,55,,,
feiertag,NOUN,55,,,
verfolgung,NOUN,55,,,
abstraction,NOUN,55,,,
koberstein,NOUN,55,,,
insoweit,ADV,55,,,
lektion,NOUN,55,,,
primanern,NOUN,55,,,
planmäßig,ADV,55,,,
halbjahr,NOUN,55,,,
anhören,VERB,55,,,
schmied,NOUN,55,,,
gestehen,VERB,55,,,
vorrath,PROPN,55,,,
germania,PROPN,55,,,
achilles,ADJ,55,Klassik ,,
hernehmen,VERB,55,,,
vorhalten,VERB,55,,,
chronik,NOUN,55,,,
unbrauchbar,ADV,55,,,
banner,NOUN,55,,,
erledigen,VERB,55,,,
vermittlung,NOUN,55,,,
turnier,NOUN,55,,,
klassenlektüre,NOUN,55,,,
wagnis,NOUN,55,,,
zweisilbig,NOUN,55,,,
verzeihung,NOUN,55,,,
gedik,NOUN,55,,,
masiu,PROPN,55,,,
talbot,PROPN,55,,,
ünd,X,55,,,
kinderreim,PROPN,55,,,
verweben,VERB,55,,,
patriot,PROPN,54,,,
erlösen,VERB,54,,,
hernieder,NOUN,54,,,
regen,NOUN,54,,,
verloben,VERB,54,,,
böhmen,PROPN,54,,,
mißbrauchen,VERB,54,,,
geweiht,VERB,54,,,
wechselwirkung,NOUN,54,,,
feucht,ADV,54,,,
ohnmacht,PROPN,54,,,
risch,PROPN,54,,,
schalten,VERB,54,,,
isolirt,AUX,54,,,
geberde,PROPN,54,,,
vertheidigung,NOUN,54,,,
mitarbeiter,NOUN,54,,,
abfassen,VERB,54,,,
wohlwollen,VERB,54,,,
erlöschen,VERB,54,,,
mitternacht,NOUN,54,,,
nichtig,ADV,54,,,
entgegnen,VERB,54,,,
unzufriedenheit,NOUN,54,,,
hauptzweck,NOUN,54,,,
überreichen,VERB,54,,,
schalkhaft,ADV,54,,,
sauer,ADV,54,,,
beharren,VERB,54,,,
ermorden,VERB,54,,,
zürnen,VERB,54,,,
unmittelbarkeit,NOUN,54,,,
beruhend,ADV,54,,,
einladung,NOUN,54,,,
katechismus,NOUN,54,,,
ideell,ADV,54,,,
ungenügend,ADV,54,,,
vorschulen,VERB,54,,,
oratorisch,ADV,54,,,
geschmacklos,ADV,54,,,
aufsteigend,ADV,54,,,
auffindung,NOUN,54,,,
wundervoll,ADV,54,,,
wortform,NOUN,54,,,
aufzählung,NOUN,54,,,
ebenda,ADV,54,,,
niemeyer,PROPN,54,,,
storch,PROPN,54,,,
conjugation,NOUN,54,,,
naturwissenschaftlich,ADV,54,,,
seelenleben,NOUN,54,,,
abwarten,VERB,54,,,
russisch,ADV,54,,,
gefangenschaft,NOUN,54,,,
leiter,NOUN,54,,,
müst,NOUN,54,,,
abschluss,NOUN,54,,,
keinesweges,ADJ,54,,,
auftakt,NOUN,54,,,
actes,ADJ,54,Poetologie,Drama,
abgethan,PROPN,54,,,
civilisation,PROPN,54,,,
privat,ADV,54,,,
schliefslich,NOUN,54,,,
nacherzählung,NOUN,54,,,
psalm,PROPN,53,,,
schwärmerisch,ADV,53,,,
darstellend,ADV,53,,,
übermaß,VERB,53,,,
ungeduld,NOUN,53,,,
umarmen,VERB,53,,,
einkleidung,NOUN,53,,,
schranke,NOUN,53,,,
mißverständnis,X,53,,,
vorbemerkung,NOUN,53,,,
toben,VERB,53,,,
wohllauen,NOUN,53,,,
bearbeiter,NOUN,53,,,
häufen,VERB,53,,,
huldigung,NOUN,53,,,
keule,NOUN,53,,,
inmitten,ADP,53,,,
vermischen,VERB,53,,,
auslegen,VERB,53,,,
verwegen,VERB,53,,,
umsehen,VERB,53,,,
zurücckomm,NOUN,53,,,
geduldig,ADV,53,,,
ka,X,53,,,
schmal,ADV,53,,,
katholik,PROPN,53,,,
scheidend,ADV,53,,,
abscheiden,VERB,53,,,
bildungsanstalt,CCONJ,53,,,
besitzer,NOUN,53,,,
gränzen,NOUN,53,,,
intelligenz,NOUN,53,,,
unsicherheit,NOUN,53,,,
einzelnheit,NOUN,53,,,
beschluß,NOUN,53,,,
thorhei,NOUN,53,,,
andres,ADJ,53,,,
herrin,NOUN,53,,,
consequent,NOUN,53,,,
aufwachsen,VERB,53,,,
vereinigt,VERB,53,,,
abgerundet,ADV,53,,,
declamiren,NOUN,53,,,
durchschnittlich,ADV,53,,,
behandelnd,ADV,53,,,
vorbeugen,VERB,53,,,
solehen,VERB,53,,,
befreiungskrieg,NOUN,53,,,
kulturgeschichtlich,ADV,53,,,
geschaffen,VERB,53,,,
letter,PROPN,53,,,
verteilung,NOUN,53,,,
kopisch,ADV,53,,,
demnächst,ADV,53,,,
allitteration,NOUN,53,,,
zurückschrecken,VERB,53,,,
hinrichtung,NOUN,53,,,
obersekunda,NOUN,53,,,
atmen,VERB,53,,,
zöllner,NOUN,53,,,
warwick,PROPN,53,,,
ausland,NOUN,52,,,
vortrefflichkeit,NOUN,52,,,
bursche,PROPN,52,,,
beseitigung,NOUN,52,,,
anderswo,ADV,52,,,
weinend,ADV,52,,,
falten,VERB,52,,,
apfelbaum,NOUN,52,,,
concentrirt,PROPN,52,,,
gleichgewicht,NOUN,52,,,
lebenserfahrung,NOUN,52,,,
human,ADV,52,,,
daktylisch,ADV,52,,,
erwählen,VERB,52,,,
überkommen,VERB,52,,,
verpflichtung,NOUN,52,,,
unterirdisch,ADV,52,,,
hölty,PROPN,52,,,
aufschlagen,VERB,52,,,
hammer,NOUN,52,,,
klopfen,VERB,52,,,
geregelt,VERB,52,,,
zweckmäßigkeit,NOUN,52,,,
darstellungsform,NOUN,52,,,
satirisch,ADV,52,,,
erzähler,NOUN,52,,,
obrigkeit,NOUN,52,,,
umgestalten,VERB,52,,,
beladen,VERB,52,,,
zugemuthet,PROPN,52,,,
überwältigen,VERB,52,,,
wagner,PROPN,52,,,
verbrennen,VERB,52,,,
zufriedenheit,NOUN,52,,,
macbeth,PROPN,52,,,
hingebung,NOUN,52,,,
beglückend,ADV,52,,,
währen,VERB,52,,,
mütterlich,ADV,52,,,
unsäglich,ADV,52,,,
unverändert,ADV,52,,,
sendung,NOUN,52,,,
markgraf,PROPN,52,,,
veilchen,VERB,52,,,
brutus,NOUN,52,,,
wiederholend,ADV,52,,,
kunstform,ADV,52,,,
deklamiren,VERB,52,,,
begegnung,NOUN,52,,,
zunehmend,ADV,52,,,
sonnig,ADV,52,,,
redeübung,NOUN,52,,,
historie,NOUN,52,,,
polemik,NOUN,52,,,
hinführen,VERB,52,,,
aufeinanderfolgen,NOUN,52,,,
harnisch,ADV,52,,,
indirekt,ADV,52,,,
verkörpern,VERB,52,,,
bekleiden,VERB,52,,,
giesebrechen,VERB,52,,,
schubert,PROPN,52,,,
ehemalig,ADV,52,,,
bevorzugt,VERB,52,,,
verschonen,VERB,52,,,
feindschaft,NOUN,52,,,
türmen,VERB,52,,,
burgundisch,ADV,52,,,
division,NOUN,52,,,
donau,PROPN,52,,,
aufsatzthema,NOUN,52,,,
jauchzen,VERB,51,,,
stärkung,NOUN,51,,,
augenmerk,NOUN,51,,,
thatkrafen,PROPN,51,,,
passiv,ADV,51,,,
lebhaftigkei,PROPN,51,,,
schwächlich,ADV,51,,,
verwicklung,NOUN,51,,,
fühlend,ADV,51,,,
unverkennbar,ADV,51,,,
ausgeprägt,ADV,51,,,
anwendbar,ADV,51,,,
kränken,VERB,51,,,
beschwören,VERB,51,,,
region,NOUN,51,,,
strand,NOUN,51,,,
declination,NOUN,51,,,
allegorisch,ADV,51,,,
college,PROPN,51,,,
einleuchten,VERB,51,,,
progr,NOUN,51,,,
prangen,VERB,51,,,
einstellen,VERB,51,,,
schimmer,NOUN,51,,,
belieben,NOUN,51,,,
schleier,NOUN,51,,,
silber,NOUN,51,,,
zügel,PROPN,51,,,
bestärken,VERB,51,,,
verneinen,VERB,51,,,
chorgesang,PROPN,51,,,
theile,NOUN,51,,,
verfluchen,VERB,51,,,
fragend,ADV,51,,,
ungerecht,ADV,51,,,
mitnehmen,VERB,51,,,
gehort,NOUN,51,,,
erdbeere,NOUN,51,,,
abwechslung,NOUN,51,,,
göttingen,PROPN,51,,,
hineinziehen,VERB,51,,,
blendend,ADV,51,,,
anfangsbuchstabe,NOUN,51,,,
ernten,VERB,51,,,
vorzeichnen,VERB,51,,,
unternehmung,NOUN,51,,,
intellectüll,PROPN,51,,,
gymnasialunterricht,NOUN,51,,,
vorschub,NOUN,51,,,
schweizerisch,ADV,51,,,
dafur,PRON,51,,,
bereitwillig,ADV,51,,,
vergänglich,ADV,51,,,
segensreich,ADV,51,,,
hexameter,NOUN,51,,,
suchend,ADV,51,,,
ehrgefühl,NOUN,51,,,
schwärmen,VERB,51,,,
verbessert,VERB,51,,,
ermahnen,VERB,51,,,
sprüchwört,ADV,51,,,
bändchen,NOUN,51,,,
albrecht,PROPN,51,,,
rauschebart,PROPN,51,,,
baumgart,NOUN,51,,,
herakles,PROPN,51,,,
buschmann,PROPN,51,,,
deklamation,NOUN,50,,,
unrein,ADV,50,,,
recensio,NOUN,50,,,
versammelt,VERB,50,,,
umhin,ADV,50,,,
begabt,ADV,50,,,
charakterschilderung,PROPN,50,,,
kälte,NOUN,50,,,
fortführen,VERB,50,,,
ungewiß,ADV,50,,,
gebietend,ADV,50,,,
