,0 Allgemeiner Diskurs der Literaturvermittlung (Institutionalisierung),1 Methodik,2 Unterstufe,3 Goethes und Lessings Dramen,4 Mittelalterliche Literatur,5 Oberstufe,6 Schiller Drama,7 Lyrik Drama Handlung (Religion Weltmodell),8 Lesebücher,9 Kanon Poetologie,10 Interdiskurs (Pädagogik Religion Nation Ästhetik),11 Sprachdidaktik,12 Mythos Fabel Phantastik ,13 Handlung (Religion Welt),14 Lyrik Epik (Form),15 Schillers Lyrik Dramen,16 Literaturvermittlung (Idealistische Poetologie),17 Literaturvermittlung (Praxis Methode),18 Drama Deklamation,19 Allgemeiner Diskurs der Literaturvermittlung (Verfächerung),20 Lyrik Drama Handlung (Figuren),21 Handlung (Dynamik Natur),22 rauschen_Nathan,23 Allgemeiner Diskurs der Literatuvermittlung (Institutionalisierung Verordnungen),24 Mittelalterliche Literatur (Nibelungen),25 Lyrik Handlung Autoren Gattung,26 Literaturvermittlung Patriotisch,27 Literaturvermittlung (Institutionalisierung Idealismus),28 Literarästhetik Genieästhetik,29 Jugendliteratur
M_X_1787_TRA_0955,0.07920807246100993,0.000623387267364212,1.666597057586946e-05,2.073058536069253e-05,1.3144750450891711e-05,0.001274489794616026,3.062432847381998e-05,0.0428603947367795,0.006865877300764847,6.0415427352790325e-05,0.02222779889381447,0.001571373607689726,3.308410315156556e-05,0.0015995731493023441,3.017623612242266e-05,1.5015409956060065e-05,0.05781398273735139,0.5053241738438573,1.7756665923705448e-05,0.03906916385166087,0.0032051353869671185,7.094150021618641e-05,1.767823176750597e-05,0.013484314042113294,2.3728029842825192e-05,6.608082371907212e-05,0.0001118153146800764,6.757380286605521e-05,0.11170679894827773,0.11257003279797165
M_X_1788_TRA_0954,0.02808748988239674,2.265661482173854e-05,3.4486287403750945e-06,4.289704710219298e-06,2.719995453228424e-06,0.0002637255427170511,6.3369810266206575e-06,0.05097905018024712,0.00014466727446518971,1.250154488047311e-05,0.01533972106647731,0.014680876046733925,6.845973263820605e-06,0.009050762956858303,6.244258904357434e-06,3.107084228143226e-06,0.03440069202452929,0.6820900900289522,3.6743223659828765e-06,0.05221497885039141,0.003428031856234154,0.014370397082112036,3.6580922710078967e-06,0.003747307941136884,4.90995500657638e-06,1.3673864767000734e-05,2.3137536818774775e-05,0.06328547807599394,0.027793982543539233,5.5440899570126385e-06
M_X_1793_MOR_0945,4.3808191644356395e-05,0.0023853355825191017,1.0724701038975223e-05,1.3340316985696158e-05,8.458764413148725e-06,0.00015875214066610012,1.9707029116962252e-05,0.015675965310750006,0.004748950132866912,3.8877867541584795e-05,8.382843469283163e-05,1.9102810882359432e-05,2.128991610947014e-05,0.003674913358004757,1.9418677683440237e-05,9.662550526133705e-06,0.11028778919559519,0.21175164882355768,1.1426573244790742e-05,0.08334397840951153,7.835296785536814e-05,0.050972945949872894,1.1376100164170907e-05,7.916197023262304e-05,0.0019994495029535737,4.252360074500484e-05,0.001064044306313919,4.348434617149691e-05,0.5133644412075958,1.7241260744025014e-05
M_X_1794_RAM_0947,0.09774711408796241,2.9162788733589688e-05,4.4389522515803225e-06,5.52155532403629e-06,3.501081400859438e-06,0.0004763334629937308,8.156736579676014e-06,0.13227670329808963,0.00018621057007354053,0.0008373434925089109,0.21479208113667378,7.90665073735846e-06,0.0002825625428171393,0.006174807164070268,8.037387961898484e-06,3.999328303708899e-06,0.067000651099494,0.17893981928431626,4.72945705884758e-06,0.12387564801401135,0.0055074432730528415,0.0004295211193919551,4.708566257878173e-06,0.025628450859764694,6.319919444048284e-06,0.0004282264866681755,2.9781814422433862e-05,0.005629886480209182,0.13966379723402925,7.136155396932746e-06
M_X_1796_NIE_0946,0.16719063960961947,0.02937181490170577,2.630394317963845e-05,0.0008438025981328412,2.074639262062565e-05,0.18207205927996903,0.0008594179177145552,0.046558498517979684,0.09356694462265065,9.535382059070179e-05,0.13484545674848766,0.0008579359815698239,0.0008633001862607277,9.135992561880863e-05,4.7627229192929795e-05,2.3698859211658977e-05,0.022305859651060213,0.15679847562353724,2.8025390383998287e-05,2.0616136750306686e-05,0.013980591319491765,0.00011196714780396311,2.7901597558454656e-05,0.07724708565220649,3.74500090414253e-05,0.00010429552989172351,0.005854062634409702,0.006595319608537897,0.05951110237833664,4.228678648551861e-05
M_X_1810_GLE_0959,0.0022108678482012623,0.0035558319714076724,0.0005412434482831605,0.0006732457287423401,0.00042688843283830746,0.04139028375811756,0.0009945545666884615,0.02341246303535335,0.006015468691317441,0.0019620491996589938,0.0042305693084068756,0.0009640614872428417,0.001074438118775746,0.0018798687648889875,0.0009800023359428519,0.0004876399022190921,0.15856996714043714,0.03871541318671573,0.0005766648303383939,0.00042420822113281933,0.003954238943457886,0.0023038935553494557,0.0005741176055625353,0.371159007448356,0.0007705906256483624,0.002146038403961142,0.0036313100525892394,0.2024657646589222,0.12303919408625429,0.0008701146431897985
M_X_1829_ARN_0935,0.07532174510496474,6.600567794620525e-05,1.0046914765696627e-05,0.0018712800800055936,7.924182200806001e-06,0.034845999140198904,0.00032825871423241475,0.02304978881986668,0.01746030302054734,3.6420840081493695e-05,0.019595750545893544,1.7895539654001032e-05,0.000329741564956147,3.4895353119644714e-05,0.00032798858621069796,9.05189069630034e-06,0.2730865873188391,0.1249473147950282,0.002798878708524175,7.874430358738485e-06,0.018661229694685786,4.2766378518311404e-05,0.0006302514305682666,0.15590212151979613,1.4304207024938522e-05,3.983616798854846e-05,6.740675143857723e-05,0.1598960615195409,0.09057611946543825,1.6151636909864142e-05
M_X_1829_KLU_0940,0.1756665405523839,0.0002611024929715717,6.98045451513531e-06,0.00043916825702694853,5.505609902378399e-06,0.0999759315122353,1.2826839636785513e-05,0.0698253377916403,0.005458648918048404,2.5304685420435714e-05,0.04310309793662936,1.2433568263669144e-05,1.3857103381541276e-05,2.424479861946708e-05,1.263915850154831e-05,6.289125841620479e-06,0.13484982145600505,0.22392121716843322,7.437286550856193e-06,5.471043025013992e-06,0.0013424541752142972,2.9713475926301778e-05,7.404434815201733e-06,0.14792324577860386,9.938361063197394e-06,2.7677607025271787e-05,0.02953508041163287,0.037265286564088076,0.030214121503337174,1.122192926123324e-05
M_X_1832_REI_0949,0.160719922330123,1.305927219647231e-05,1.9877895166370644e-06,2.472585683872455e-06,1.5678053087964077e-06,0.014985061065720666,0.0011682309155543582,0.0976653865592946,0.020248978532844897,0.00019108667117502526,0.07497760240245165,3.540645755276259e-06,0.024950438645173895,0.013736669054972294,0.010117042147303967,1.7909232686321877e-06,0.11667243600097671,0.15742154894734517,2.117879316592209e-06,0.006130917329526544,0.04126511101982979,0.010673546659340227,2.10852429026897e-06,0.0747928567069502,2.830097938628976e-06,0.023360740806068807,0.014539918176968999,0.013247475920570628,0.12310035897122583,3.195613307637139e-06
M_X_1833_TIT_0953,0.23535240199622284,8.191757840885316e-05,1.2468911064844753e-05,1.5509917289720313e-05,9.83445420088869e-06,0.0024914479172001894,2.2912078622863703e-05,0.013611669108458594,0.0005230610526964812,4.520076326651209e-05,0.057384911026789186,2.2209593453007632e-05,2.4752398186416436e-05,4.330752920396988e-05,2.257683120040035e-05,1.1234017874445328e-05,0.19397042473527631,0.17160081634370558,1.3284932143790964e-05,9.772708748825122e-06,0.001629013988634043,5.3076012163554755e-05,1.3226250381835054e-05,0.0785258594866386,1.775250307249114e-05,4.943941970219207e-05,8.365640681330476e-05,0.16537675200166674,0.07896146474650571,2.0045290407795734e-05
M_X_1841_GNT_0939,0.10076910483413326,3.816113962762478e-06,5.808617214916984e-07,7.225263866466568e-07,4.581360767874394e-07,0.04233205856060836,0.0014339394787800707,0.057608674713978576,0.011433610983127099,0.004246989336411547,0.09092027652113126,1.0346294571879194e-06,0.001487757914355093,0.0016139986122793866,0.007237055964324205,5.233344698573379e-07,0.053258089271141645,0.3941172052839214,0.0017558872280351583,0.004925953186587693,0.0069715843876593285,2.472535382994216e-06,0.0051410448877609255,0.12219245789072548,8.26996795618115e-07,0.00872491218147197,0.024506010440620514,2.3551604919637137e-06,0.051500511145520844,0.0078100868826808945
M_X_1842_HIE_0933,0.1065229576825874,9.244260494203024e-06,1.4070955733967115e-06,0.0012599983696785862,1.10980156173048e-06,0.1611633612466123,0.001651324481272331,0.06969839070912882,0.03411850103379692,0.011199170148293535,0.02756229304661708,2.506315144293374e-06,0.0005234476532714742,4.887181592742682e-06,2.5477573044028786e-06,0.00130290370722012,0.2764892303180496,0.10453524268634282,1.4991821751867388e-06,1.1028336916555236e-06,0.02083645549363942,5.989538411213118e-06,8.82682911880026e-05,0.06769545645720873,2.0033400158287853e-06,0.02382551735593685,0.008470074271532122,0.042135322679845696,0.0408875249846158,2.2620771977261767e-06
M_X_1843_WAC_0956,0.010598195974878028,0.0004300017930252586,2.244501821915728e-06,2.791906801925123e-06,1.7702789166309832e-06,0.015536114337799297,4.124353918754515e-06,0.05587981079244965,0.02099537306504212,8.136492030142735e-06,0.03067727754640132,0.010662234879999765,4.455625879218426e-06,0.003260634253547243,0.0072710437651091345,2.0222113587543127e-06,0.045089969993050365,0.35132869598843114,2.3913920185729464e-06,1.7591642508088472e-06,0.0012621659335366813,0.012328815022310782,0.28403747538404206,0.028738439663990825,3.1955898380021876e-06,0.0031233193798833885,0.01800948487790093,0.0535079134392195,0.04722653408300046,3.6083095474133587e-06
M_X_1844_DIE_0937,0.014030449411950863,2.1798929413392002e-05,3.3180779686602386e-06,4.127314292894448e-06,2.6170277138128884e-06,0.022148747024951933,0.0004153495198184513,0.01313729412753163,0.2167360396636955,1.2028288274835659e-05,0.054865761087558626,5.910152245539562e-06,6.5868131280056255e-06,0.001341594882825999,0.07571770753705763,0.0004122418935081431,0.10031813631825888,0.21079771930881164,0.005733069256085562,2.600596750187306e-06,0.00012655445996919345,0.0010372550321140676,3.519612079332556e-06,0.18868986215056432,4.724084487175661e-06,0.001547852843723097,0.0006361402915904527,0.06242444913626044,0.02981121094364965,5.334213720156288e-06
M_X_1844_DIE_0938,0.03339189823753721,0.0004016367003026209,4.053869232184071e-06,0.0038800819171610464,3.19735950420803e-06,0.00768508475967177,7.4491324937336055e-06,0.16155199665768236,0.02092026741419582,0.0001396968580234107,0.3357850971131845,7.220741818610879e-06,8.047453775943002e-06,0.009014171484100414,7.340137473717387e-06,3.6523830491838407e-06,0.0386880570247561,0.12141620565171933,4.319172491430221e-06,3.1772849373877153e-06,0.025154872142511542,0.0071423283492085335,4.300093985853729e-06,0.010530029381900336,5.771660863211158e-06,0.000891082540519324,0.1164033803343154,0.06689211611360799,0.033046879837474445,0.007006588192502365
M_X_1846_SEI_0957,0.03783837302498017,0.004173246870889607,4.212213942466112e-05,0.005247748670741819,3.3222488223789035e-05,0.07076078406207695,7.740096671168924e-05,0.13690125986498902,0.02124956632859498,0.00015269600067813367,0.117224696460562,7.502785023707891e-05,8.361788467980733e-05,0.00014630032837513988,0.006570460300424272,3.7950456519068365e-05,0.004547638809351308,0.1562759454312096,4.487879984850084e-05,3.3013901401159976e-05,0.011997283025398023,0.010570006926365718,4.468056270125221e-05,0.1120110150541756,5.997102759554465e-05,0.002764691658661414,0.08730477671045264,0.11706624175721123,0.08490812083397863,0.011757261803541285
M_X_1848_SCH_0951,0.01875682515347349,2.4648654287426835e-05,3.7518428174729087e-06,4.666868781116016e-06,2.9591458440504887e-06,0.09295321692813488,6.894147946642368e-06,0.036719785881571335,0.026881377108352165,1.360071927081855e-05,0.05521263038605416,6.682773118062777e-06,7.447892351463509e-06,0.00012871932255704866,6.793273409362869e-06,3.3802686581376103e-06,0.13275244100503283,0.11699783504958547,0.00011968564956376727,2.940566897610694e-06,0.002456864027891542,0.007072954784387021,3.979723027866828e-06,0.13561434516923743,5.341653396861477e-06,1.4876113138112868e-05,0.013329322846134521,0.29270653389806073,0.0681834676035704,6.031543448303791e-06
M_X_1849_SCH_0952,0.04127373122369843,0.00014624080196844807,2.2259734591947894e-05,2.7688596110500574e-05,1.7556652640314173e-05,0.11358221240763362,4.0903073768225575e-05,0.00027650494885496845,0.0023065385908139077,8.06932528777768e-05,0.0001739907434938784,3.9648984028195e-05,4.418844687226121e-05,7.731341581474379e-05,4.0304583763135324e-05,2.0055180038247e-05,0.25293196023483855,0.12925894476976252,2.3716510772667554e-05,1.7446423497765395e-05,0.0001626260967661039,9.475229535406403e-05,2.361175098733158e-05,0.20333280890399283,3.169210243631748e-05,8.826018208226088e-05,0.0008357250711332376,0.23895052210007936,0.016042317691810255,3.5785229518084426e-05
R_X_1889_HER_0988,0.01639584517986815,0.0001926551719596511,2.932459982346899e-05,3.647649064548154e-05,2.3128838791415743e-05,0.0013383022837668592,5.3885021173475025e-05,0.10977555679040764,0.005751271837562254,0.021807717584507377,0.05448274660516989,5.223290445046531e-05,0.003675115391566311,0.015473686062526982,5.3096580510576635e-05,2.642035674683903e-05,0.0040702017050270435,0.3999568534834891,0.000935469301038959,0.032575104101062034,0.020107203396925,0.0245389154368746,0.0976874671523397,0.0056418063553070425,4.17506425186928e-05,0.00011627247886616969,0.017377030385483116,0.031766794357047164,0.13506630107649087,0.0009513684280536796
V_X_1835_ALT_0967,0.23311338863687478,0.00040666796044020197,6.190010410638154e-05,7.69967393240853e-05,4.882172434293728e-05,0.0619944491581533,0.00011374369779952556,0.04466884564104604,0.0064140467761198755,0.004041778539527959,0.1837183581586563,0.00011025631185851267,0.019209809163398678,0.000214993959967688,0.00011207941049777505,5.57696556134491e-05,0.09448280569594969,0.0025190523026171713,6.595112263374812e-05,4.85151979838227e-05,0.05198694191745549,0.0002634881796325105,0.03633082578999384,0.25622175654364104,8.81297318283296e-05,0.000245434842754882,0.00041530012235866764,0.0021596729547800333,0.0007107080179699262,9.951194267345238e-05
V_X_1835_ON_0966,0.5784769779258305,0.0032321760210728447,0.0004919788418492302,0.0006119661216357354,0.030728419175362124,0.007282505500354438,0.0009040290564760185,0.006111240183090789,0.020638127065289,0.0017834612057870767,0.034185884605867016,0.0008763114924894995,0.000976641514997907,0.01687895424091592,0.0008908013866515475,0.0004432543527209749,0.0076050050083449556,0.12621265124212028,0.0005241761286256529,0.01555578960822717,0.003594319528427373,0.0020941904917281115,0.0005218607552033386,0.1098227844236718,0.0007004505731180973,0.0019507034993103715,0.003300783999760621,0.017164969500531858,0.005648670751391499,0.0007909157991481444
V_X_1835_ON_0968,0.21731445648484668,0.0001478646637238732,2.250690727702095e-05,2.7996051018296793e-05,1.7751602178282658e-05,0.0634873092793231,4.1357262587471004e-05,0.0044435852430913915,0.0051081571073050246,0.009797612550071154,0.016831962645052705,4.008924740160523e-05,4.4679116561852906e-05,7.817190604067901e-05,4.075212693344291e-05,2.0277873290909146e-05,0.0850161144368292,0.1889903791940947,2.3979859539205174e-05,1.764014904840265e-05,0.0001644319012708516,9.580442736232125e-05,0.01529191051490337,0.36798701088443525,3.204401238485875e-05,8.92402254920417e-05,0.005703016623138849,0.015359293028699178,0.003728422086439628,3.618258965862896e-05
V_X_1835_ON_0969,0.21869497980625416,0.019111348873744646,9.221317535990596e-06,1.147027768035832e-05,0.0017133118689700733,0.0012738575743381783,1.6944507125942753e-05,0.0023892634055226606,0.00010248723953408039,3.3427986516386075e-05,0.0003564172128490017,0.0003007647962732508,1.8305505770889513e-05,0.0020224065137275948,1.669657665955479e-05,8.308058778069752e-06,0.039950116222735914,0.050134732086044555,9.824801629019403e-06,7.227355307212776e-06,0.012293981245326715,3.925208537930425e-05,0.013942432013308111,0.6364205561845947,1.3128770190015604e-05,3.6562662569179135e-05,0.0003462074636099036,3.738873115764028e-05,0.0006745544678733281,1.4824388993565441e-05
V_X_1835_ON_0970,0.10334958265146114,0.00031851546761233,4.8482158720726565e-05,6.0306330510740855e-05,3.8238749720775074e-05,0.01716210492963784,8.908773401611191e-05,0.0035921332506697705,0.00053883868487852,0.00017575156062854723,0.015328454400003026,8.635630082785679e-05,0.0015911932430847312,0.00016839020614953042,0.0015827341095344897,4.368059366434489e-05,0.051577733389369926,0.04981139980871052,5.1655047136016694e-05,3.799866838635374e-05,0.0003542029759150213,0.00020637244363958532,0.019485775565573463,0.659630765630291,6.90260494420663e-05,0.0001922324877126017,0.001820226354371214,0.06597437119757714,0.0065364490465357385,7.794096421890795e-05
V_X_1869_ONJ_0971,0.12968846107447063,0.00024863613688014827,3.784562408317092e-05,0.018718624440224024,2.9849523732618622e-05,0.01339689875165019,6.954271387577279e-05,0.10316362720222619,0.0004206224897462044,0.00013719330308481243,0.1846773600997018,0.0012343823290742108,7.512844963352391e-05,0.00013144696130245413,6.852517129651966e-05,3.4097477735532654e-05,0.07410424058809578,0.07622633955648545,4.032241029466407e-05,2.966211400970933e-05,0.007278324921949402,0.00016109624920167078,4.014429948033779e-05,0.3410351137951261,5.388237628152507e-05,0.00015005846807381742,0.006088772813558345,0.04216443347804201,0.00043452573899972443,6.0841441683734924e-05
V_X_1886_ON_0980,0.0006938680451501313,0.0011159772307921206,0.015883357780506095,0.00021129426532127916,0.0001339764575398335,0.24345464480106854,0.00031213517965115285,0.00211003511311474,0.0018879199427962753,0.0006157777561256717,0.06941953684343645,0.0003025651036094057,0.0003372061689332797,0.005827816458520698,0.0003075680464739053,0.00015304295368230475,0.028814941832805262,0.19023684664392157,0.00018098291078739702,0.015846626953585536,0.0012410149471330475,0.0007230636235381117,0.0054180140340512805,0.2421940340819553,0.00024184539635178207,0.0006735217002613315,0.0011396655885941242,0.1368723331593608,0.03337730654918367,0.00027308043174892137
V_X_1886_ON_0981,0.132235535843591,0.00032334937882458467,4.9217942299437006e-05,6.12215621929291e-05,3.881907545001982e-05,0.25265642626880275,9.043976316421904e-05,0.0006113731752747609,0.041523237556635735,0.00017841883278918092,0.001902344404480359,0.0016053047008632887,9.770396944658147e-05,0.0016885835837607518,8.911645688598619e-05,4.4343506875608494e-05,0.18591262510537326,0.06119082122200007,5.243898366943567e-05,3.857535055045858e-05,0.00035957849425177443,0.0002095044299028834,5.220735192878444e-05,0.30540849383310265,0.001587711439027447,0.006265701177258558,0.00033021297385977687,0.0047524724189452645,0.0005650973730201671,7.912382577240173e-05
Z_B_1852_KAL_0886,0.00013248317742931508,0.00021307827980768086,3.243326002035409e-05,4.0343312879178644e-05,2.558069494576652e-05,0.210497158969475,5.959729760823241e-05,0.086409867070125,0.0933680265552705,0.00011757306636620148,0.040256761714924164,5.777004228048995e-05,6.438420823858692e-05,0.030115086573006274,5.87252754430761e-05,2.9221142159115026e-05,0.11451061768249626,0.09232728139284352,3.455583701989434e-05,2.542008699119556e-05,0.025238983975178687,0.04414163342706113,0.0020345657351063828,0.06924500634509656,4.6176570284921574e-05,0.00012859836325062254,0.02021922656857281,0.02713369806474122,0.02737457775781812,0.11606156755355981
Z_B_1852_KAL_0887,0.02648537899209995,0.000224530253336853,3.4176397967370985e-05,0.0010963425978661944,2.695553916565207e-05,0.207056774918199,6.280037713016062e-05,0.10264613957880553,0.007756659234889716,0.00012389207572269058,0.11724237904273209,6.0874915266945696e-05,6.784456210060655e-05,0.030679802384488315,6.188148780068689e-05,3.0791643604876646e-05,0.13752633085648802,0.06778217788344171,3.641305367842657e-05,2.6786299275221755e-05,0.005518842443880093,0.00014547757256341097,3.625221114457562e-05,0.11828133944163813,4.865834769108504e-05,0.0022431719678550877,0.00022929625826209921,0.01805369884811379,0.06889141358723906,0.08752291722755273
Z_B_1852_KAL_0888,8.029026432402745e-05,0.00012913421718463552,1.9655891943816915e-05,2.4449709899994057e-05,1.550295515733484e-05,0.18272418308182625,3.6118417981903675e-05,0.06933847261598629,0.18871259056640727,0.0006773445784583253,0.0037901808313364985,3.501102596354568e-05,3.901948306250021e-05,0.009765716936245958,3.55899366192479e-05,1.7709216168649803e-05,0.11000621311883403,0.09050129273306494,2.094226106364056e-05,1.5405620119217084e-05,0.000749693290410225,0.017054201364354614,2.0849755602170852e-05,0.1850026745647213,2.7984904239872227e-05,0.0006840263626537062,0.0013440562039932218,7.96967306117228e-05,0.05356163985935212,0.08549035350241292
Z_E_1843_HIE_0021,0.1745362258450371,0.00011579911669521926,1.7626117806532003e-05,2.1924900089226963e-05,1.3902035823844882e-05,0.07091620454215268,3.238863401133316e-05,0.10457138201582725,0.11107036145675554,6.389603503765356e-05,0.00013777259245393482,0.014162454464983258,0.007644021817338371,6.121974947846037e-05,3.1914726503937785e-05,1.5880466342721885e-05,0.34050488174082433,0.13876687780550837,1.8779649465817953e-05,1.3814752130310612e-05,0.02295586872006634,0.002792539848718169,1.869669662062155e-05,0.011000148509766685,2.5095031064803425e-05,6.988782191368263e-05,0.00011825713360967302,7.146681344061605e-05,0.00020237483331620636,2.8336127217244905e-05
Z_E_1843_HIE_0030,7.56588005557706e-05,0.0006928139714653475,1.8522061433517842e-05,2.3039352785098796e-05,1.4608682660954232e-05,0.04367995607571842,3.403496308661467e-05,0.2241125397197688,0.00534601583122534,6.714389971267771e-05,0.0007159043690434245,3.299144987166406e-05,0.05657851322277127,6.433157733487976e-05,3.3536966643941987e-05,1.668767770766874e-05,0.13164592240417639,0.02302778411470195,1.9734227634454287e-05,1.4516962297370426e-05,0.045254489133592916,0.01835496170955275,1.9647058258209482e-05,0.025837509406015473,2.6370622967587035e-05,0.2839244204155425,0.00012426819777968187,7.509950424331664e-05,0.14013920115593262,2.97764655193265e-05
Z_E_1843_HIE_0031,8.147541970640189e-05,0.0007460772400428045,1.994603031026409e-05,0.004945105709183698,1.5731792500219595e-05,0.003985471980230059,3.665155780694337e-05,0.1453964701309154,0.014982568760739483,7.230589659933123e-05,0.011841606793223627,3.552781970202052e-05,0.03386662425712821,0.04558200703823368,0.0055714472630018,1.7970619877263915e-05,0.06980749386362001,0.08138154484724724,2.1251387377118603e-05,1.5633020710768533e-05,0.020441939826761003,0.1876711543093118,2.115751645314254e-05,0.00014722713966029564,2.8397986201481772e-05,0.22641266090617668,0.00013382188847673327,0.0013109468998911127,0.14537771643030786,3.2065668603509104e-05
Z_E_1843_KEH_0025,0.007261715719576602,0.02189066492127165,4.195467705566867e-06,5.218688044740252e-06,3.309040764436523e-06,0.0009676755767167028,0.004923673035134157,0.16680677881953163,0.0009522013804420291,0.006612949662733896,0.09692902548642782,0.018765755535382424,0.056800646145409216,0.020583998972681917,7.596522719804437e-06,3.779957925025359e-06,0.022445425134684602,0.06446636705851716,4.47003779961728e-06,3.288265008738923e-06,0.08308456463341361,0.030677948168509033,4.450292896801674e-06,3.0967901894237865e-05,5.973260451235762e-06,0.01657567074817698,0.013094262300197022,1.7010932929244424e-05,0.3661580993462451,0.0009123169868089932
Z_E_1843_VIE_0018,3.091596823479961e-05,4.972345514263276e-05,7.568550634100285e-06,0.2539232145424452,5.969451878442205e-06,0.0022124231875288924,1.390748769381729e-05,0.057504671687134024,8.411811639013522e-05,2.7436579161039703e-05,0.0030930552443322536,0.00048023439265607943,0.021485676766142263,2.6287397986353662e-05,1.3703994615819537e-05,6.818978230332397e-06,0.14341026047188743,0.027379697463136315,8.06387029933638e-06,5.93197277718483e-06,0.13237985774676433,3.221680573603388e-05,8.028250838715337e-06,0.0002892422099184138,1.0775657768944314e-05,0.012398972106648769,5.077891305348503e-05,0.0007308173901525287,0.34431746397554375,1.2167365268519196e-05
Z_E_1843_VIE_0019,0.000892006530579073,3.0991052080834615e-05,4.71723749294982e-06,5.867710738422068e-06,0.00029463309944031735,0.00021528306431765594,0.003063249655282956,0.14304210459820796,0.003979747301078548,1.7100349347418702e-05,0.02170985520847725,0.01440857254044927,0.19433893401090696,0.011652885279951824,0.02226334976947728,0.006695238230588293,0.028436890642750873,0.03190143579265945,0.0002959384839952482,3.6972104362515617e-06,0.09152645390838542,0.1063486092339454,5.003754046192726e-06,3.48192283066931e-05,6.716125622498755e-06,0.0989289639370927,0.03115928953872681,0.009182871177695064,0.17940173553043157,0.0001530397974887917
Z_E_1843_VIE_0020,6.275580826700022e-05,0.019050027951637145,1.5363274694985757e-05,0.05734012297544681,1.2117290802522117e-05,0.008754507333335755,2.8230577304269895e-05,0.09114649548910186,0.00017074996143961947,0.0010031478113889758,0.007699723386317031,2.736502677002307e-05,0.149254622306342,5.336035072040922e-05,0.00902863770130925,1.3841730174826015e-05,0.0409780399272304,0.015310764038474853,0.008543461528547102,1.204121260000023e-05,0.02711470222623662,0.15923779552748385,1.629641247291406e-05,0.0024820374515311136,2.1873327976107097e-05,0.21134332641917047,0.0019979847825958613,0.0038521109232637256,0.18540379891554748,2.469833181696234e-05
Z_E_1843_VIE_0024,4.225704800117143e-05,6.796379187572114e-05,1.034496493900752e-05,0.22617503012584306,8.159259727925198e-06,0.014188582636010054,1.9009250190386197e-05,0.11081717717838288,0.012555489497900696,0.0003564888297008777,0.021134037564992703,1.8426425883232136e-05,0.029367389290514072,0.0003549180878857762,1.8731108593799294e-05,0.0003283079574221563,0.12711695122710157,0.03965645973283004,1.1021985523025516e-05,8.108031955634667e-06,0.09258196376168211,0.04342633980891582,1.0973299573880793e-05,0.006775097263900703,1.4728553352371728e-05,0.029068883606212,6.940642939117497e-05,0.00036093220390268966,0.24542019028899742,1.6630788798031455e-05
Z_E_1843_VIE_0026,0.006711120651224294,5.0826597072895416e-05,7.736463051526673e-06,0.07897107761769706,6.101887419152421e-06,0.00011451881652930484,1.421603288191118e-05,0.12295153542821897,0.006288394632623181,0.01982804741811293,0.03465083639476324,0.008840287148426459,0.0949599464696589,0.01100036576209463,0.0016838877240487329,6.970260975786228e-06,0.043059353868770085,0.01796785276843219,8.242771653272474e-06,6.063576823623642e-06,0.12315051060369978,0.08758233862137169,8.206361955520248e-06,0.002919755875478963,1.1014721604652928e-05,0.05609092222503719,5.190547089227111e-05,3.1368243856215374e-05,0.2827756040380398,0.0002509915475857845
Z_E_1843_VIE_0032,0.0005699641308292106,0.002623691077380644,1.632206884475991e-05,2.0302810442934134e-05,1.2873508976266172e-05,0.009300860280998456,2.9992396506325505e-05,0.22718737137188785,0.006724200158196413,0.003078919834421842,0.0358613007204148,0.006068574983210676,0.27533304129797537,5.669047356962986e-05,0.0025460127816418396,1.4705567486718059e-05,0.03799919487660286,0.05401316956002573,1.7390257731509435e-05,1.2792682870907715e-05,0.052964890304317634,6.947762479286249e-05,1.7313442061432465e-05,0.005153396144858415,2.3238402761004852e-05,0.0735453267967936,0.00010950800949745993,6.617941976202292e-05,0.20653705930516553,2.6239709975292943e-05
Z_E_1843_VIE_0038,0.0014188873673072373,0.028087387490889255,2.1578428433960905e-05,2.684112818772837e-05,1.7019294231655903e-05,0.0003194141910019027,3.965114886661561e-05,0.08077805017834354,0.026854704961521682,7.822346556443131e-05,0.00016866538956903895,0.0020345513501411395,0.2568764159939154,0.0014056910135155812,3.907097691128814e-05,1.94413489252499e-05,0.07418984773160094,0.01684707101026334,2.2990616905036798e-05,1.691243888466151e-05,0.04407219853476696,0.08858632407621019,2.2889063514034236e-05,0.0034861361644308274,3.072209875275028e-05,0.028696553459230764,0.0008101459414722238,8.749184228532002e-05,0.34491043334731586,3.468994704133522e-05
Z_E_1843_VIE_0040,4.008340963682743e-05,0.03213787369106303,9.812835655660587e-06,1.220605942294521e-05,7.739559800737348e-06,0.00044783357478894655,1.8031443234015477e-05,0.12629746094139754,0.0031348544742295244,3.557228527319082e-05,0.027006258685031252,1.7478598523961222e-05,0.17067420522978546,0.03271264679444919,1.7767608818683745e-05,8.84099426015579e-06,0.04523600251027617,0.015225723441652328,1.0455031329172972e-05,7.690967107242843e-06,0.1356272176494652,0.13801793101127394,1.0408849711302468e-05,0.006124017250934184,1.3970938939336651e-05,0.03483552759874555,0.000368415568589584,0.0027630008035899965,0.22916519686673184,1.5775326283004345e-05
