,0 Literaturvermittlung (Unterstufe),1 Bildung (Weltmodell Religion),2 Literaturvermittlung (Methode Sprache),3 Mittelalterlive Literatur (Nibelungen),4 Literaturvermittlung (Patriotisch),5 Literaturvermittlung (Oberstufe),6 Lyrik (Poetologie),7 Lesebuch (Sprache),8 _Rauschen_ (Nathan),9 Literaturvermittlung (Praxis Methode [Rhetorik]),10 Schiller (Drama),11 _Rauschen_ (Wackernagel),12 Deklamation,13 Handlung (Drama) ,14 Handlung (Religion Welt),15 Allgemeiner Diskurs der Literaturvermittlung,16 Literaturgeschichte (Lyrik Form),19 Lyrik (Patriotisch),18 Handlung (Maria Stuart),19 Handlung (Hermann und Dorothea),20 Mittelalterlive Literatur,21 Drama (Historisch),22 Drama (Handlung Poetologie),23 Prosa (Unterstufe Jugendliteratur),24 Allgemeiner Diskurs der Literaturvermittlung (Verordnungen Verfächerung),25 Literaturvermittlung (idealistische Poetologie),26 Lesebuch (Form),27 Kanon (Poetologie),28 _Rauschen_,29 Handlung (Ballade)
Z_R_1884_WIL_0395,0.013798949019534174,0.09034222262320298,0.1920564821045772,5.182100775190882e-05,0.0012138078441020564,0.35566581153781934,0.0570204837731125,5.3821288293154715e-05,3.832371766341463e-05,5.893609154218215e-05,0.004690813374435747,4.443627636922031e-05,0.0331397847814896,3.378956509232285e-05,0.00012192892293054247,0.0037404375103895888,0.00010991115197436754,0.00012693401514855132,3.983932894441565e-05,0.00021433659526966768,2.351913465262987e-05,0.004627858830825749,0.04701784182093153,0.005580491342263544,0.00018720213075627332,0.05624243868096922,0.05451473937022891,0.07263757303858474,0.006481611450342223,0.00012385367080221742
Z_R_1885_BLA_0381,0.034607602241727084,0.02507570259680095,0.15737722374173674,0.0001499049803807901,0.0035112370243217737,0.24573718743335637,0.0003591864372285501,0.0001556912826604963,0.00011086075693388065,0.0001704871060911747,0.0056054631597959054,0.00012854283284519823,0.0002985728002799777,0.005406988290134057,0.008316574850704146,0.00020164593575630848,0.00031794497627732273,0.02956802803633402,0.00011524503445374408,0.0006200211941575253,6.803486793530709e-05,0.0001141080130111825,0.01920728335432794,0.07188999916921474,0.0191238809847388,0.0007631219382466319,0.2691913773783188,0.10128250780603051,0.0001672986431003224,0.0003582771330997775
Z_R_1885_JON_0379,0.03394656244744987,0.003947149631504522,0.03757330734270998,0.001704803761515865,0.0005207155715140006,0.22844799781849734,0.003445701041429733,0.006549361604977185,6.738956246815131e-05,0.00010363497240775502,0.0001800646283739314,7.813806709818025e-05,0.006636215810409907,0.004900457064823075,0.00021440343655245713,0.00012257566843245713,0.00019327103145303688,0.03411048797481257,7.005465832329473e-05,0.00037689582996602156,4.1356744347986746e-05,6.936349059496296e-05,0.00037988005778330047,0.00013082060628017022,0.00032918178229911525,0.005304923788642348,0.5073487772542208,0.11481862277961828,0.00010169678317071434,0.008286188788323018
Z_R_1885_JON_0380,0.00021394859274601673,0.0025978487805790934,0.013303521815408765,0.0003288814189304462,0.0018793559509578794,0.42847365421508954,0.0007880308235004791,0.0003415761759643767,0.00024322102542224955,0.000374037214895605,0.0006498855601871861,0.0002820143076773013,0.000655048591185428,0.00021444507921975859,0.0007738204817250151,0.006266458905435211,0.0006975498390665398,0.018277769198722746,0.00025283983467098026,0.0013602846922329975,0.00014926391268969908,0.00025034528629484164,0.0013710553060080196,0.00047215504657506714,0.059428689323714395,0.013322360714106245,0.2003756221234759,0.245503237969872,0.00036704194209029203,0.0007860358715559181
Z_R_1885_JON_0386,9.674782163660172e-05,0.0011747504727020867,0.11662907783426264,0.00014872058960466189,0.0008498471151469824,0.37811167082693725,0.0003563485254921741,0.00015446117463714545,0.00010998485236010636,0.11341599652607491,0.0002938790643780174,0.00012752722318918475,0.0002962137934627519,9.6972333441938e-05,0.00034992259114111334,0.00020005274261658196,0.013483672030640482,0.0003642866550213756,0.0001143344899511207,0.0006151224417511757,6.749732828963961e-05,0.00011320645205070302,0.0006199929267917555,0.00021350910349335044,0.018972784282117166,0.05606369685747149,0.22755979416361616,0.06887850655001919,0.00016597682597827978,0.0003554464057239217
Z_R_1885_KUN_0382,1.786126578017253e-05,0.04446248276516867,0.0006244146320338094,0.2625837888203121,0.00015689598938122733,0.10286838684511791,6.578789699364516e-05,2.8516115879842817e-05,2.0305043013533815e-05,0.03260765993920582,5.4254989800187666e-05,2.3543658028241035e-05,0.03408976616033271,0.026759751396235355,0.029237527396766338,3.693308175297875e-05,0.08903565798620705,6.725340845343872e-05,0.01946972528199433,0.013727593945590486,0.058844528235561806,2.0899804190971005e-05,0.030746033188827706,0.03456071292207904,0.0005854006753561165,0.00013977194644188465,0.13098876726265501,7.452296382725033e-05,0.05643163204480701,0.03166962433820549
Z_R_1885_LEH_0383,0.00010688138721993448,0.027483309815287117,0.003736482223241058,0.0001642978896705127,0.0038483633549974082,0.30715480669504214,0.0964072229398022,0.032175156334611175,0.00012150489173371284,0.00018685617833149925,0.00032466056128478037,0.0001408846865200078,0.03233175641392922,0.0146546369508708,0.00038657420216898066,0.00022100667783845544,0.11963803379741722,0.00040244278760757376,0.008854814640911993,0.000679551629921208,7.456713711171275e-05,0.00012506392839390382,0.0006849322595701775,0.00023587248559631151,0.00641252514682738,0.0008363919844204185,0.23393786542792183,0.0935499918636042,0.008911866101301387,0.006211679606845673
Z_R_1885_SCH_0385,0.00011454668342558865,0.010745364841721887,0.04454059303599681,0.0032942454770256892,0.06960581408934302,0.24499282698605565,0.00042190657162336425,0.00018287766043108533,0.009484712473817603,0.00020025708930414743,0.00034794449718112905,0.0001509886239885063,0.009705202270903608,0.00011481249905074822,0.012886956474561315,0.0002368567869465395,0.019082450682816613,0.00043130509238374024,0.0001353688011110985,0.0007282875667000077,7.991492691905069e-05,0.009488526756699018,0.013206712110575686,0.003370953244337468,0.08794469441606433,0.013369034191205562,0.3847964444444632,0.05972305135221108,0.0001965118657940445,0.0004208384873424166
Z_R_1885_SEI_0384,7.787826154424031e-05,0.02850543154901641,0.12568167770871236,0.029799501930565693,0.0028040789483864447,0.02664728579691673,0.00028684680646788677,0.00012433528273127862,8.853356027154764e-05,0.00013615124864831097,0.00023656130185518642,0.00010265449157958824,0.0002384406686380258,7.805898488043512e-05,0.025721492117818958,0.015000928533515668,0.135932940331967,0.1168924022546233,9.203485061799117e-05,0.013215058789511553,5.4332743592123755e-05,9.112682365516693e-05,0.0004990703717302152,0.00017186658596187766,0.004672434775907344,0.0027294151081447677,0.45029493791020153,0.004564902891562582,0.014973498736095677,0.00028612063488006454
Z_R_1885_ZER_0387,7.471055661344907e-05,0.0009071652489205141,0.0005780631334491724,0.00011484494266939747,0.03319633676782609,0.24520886575710116,0.00027517928814874875,0.00011927793450124069,0.020422475096712116,0.012333138872930327,0.00022693915072517713,9.847901137886746e-05,0.0002287420741038275,7.48839290125297e-05,0.004337725585504649,0.0001544846333498996,0.05718870286221947,0.004348817796053393,8.829132521916558e-05,0.016745043675405868,5.212275461230535e-05,8.742023233050266e-05,0.08589644975732769,0.00016487589791884237,0.006516137357526403,0.05752976106152165,0.265211303201889,0.18741710889609678,0.0001281705452795393,0.0002744826536521986
Z_R_1886_HOL_0407,0.0001867565524193288,0.037854591467468834,0.011612695542384342,0.00028708186002018296,0.0016404970636394955,0.2875909313159971,0.0006878751475211751,0.0002981631624350689,0.0002123085718898655,0.0003264985286131607,0.0005672876139538092,0.00024617137770688703,0.0005717944436407445,0.0001871899373786257,0.0006754708853354616,0.000386170560546964,0.1429565709052538,0.0007031984662114935,0.00022070486761032682,0.0011873977583568476,0.00013029304552444594,0.00021852736670419123,0.0011967994686941112,0.00041214596260712654,0.07221091471962475,0.0014614488784665128,0.363010941382332,0.07195304707341421,0.0003203923279806386,0.0006861337462685353
Z_R_1886_JON_0408,0.0002667748345765053,0.0032392859882770437,0.038374563306336894,0.0004100858295179864,0.0023433894399218637,0.49069596067950577,0.0009826042316160152,0.007688000662874956,0.00030327495025674403,0.00046639108417827885,0.0008103493955597606,0.0003516467171538356,0.0008167872352426065,0.00026739390897751895,0.0009648852014145624,0.0005516303769461225,0.0008697825049345112,0.001004493026176723,0.00031526874845479673,0.0016961538241020589,0.0001861188012734791,0.0003121582688678733,0.0017095838199306828,0.000588735279011882,0.09588853792008636,0.002087625723136726,0.06103632375971374,0.28433440917548863,0.0004576686021955613,0.000980116704270462
Z_R_1886_JON_0409,0.0001182333951896336,0.0014356368395549272,0.13609279650474024,0.00018174817733478569,0.010694149637530136,0.3365595857101232,0.0004354857331880217,0.0001887636206521011,0.00013441008070249222,0.003425225770404733,0.0003591431721023954,0.00015584822812237016,0.00036199639341390986,0.0001185077661527832,0.0004276327394695132,0.00024448007796392594,0.000385483656275907,0.00044518674753455555,0.00013972567759687774,0.0007517276721615055,8.248700750998852e-05,0.00013834712716945903,0.000757679785323609,0.00026092480205635335,0.0006565608723980796,0.0009252262400368369,0.21050685302269312,0.29337893362413403,0.00020283664609960404,0.0004343832723649883
Z_R_1886_KLU_0402,6.261325839197602e-05,0.0007602750495993013,0.007302239016620779,9.624899607662937e-05,0.012481114081742975,0.21573077072247832,0.00023062165045998308,9.996418808694766e-05,7.118000037141262e-05,0.00010946409361185015,0.00019019266255945942,8.253307250211788e-05,0.0018961479380029383,6.275855794954507e-05,0.00022646291405510442,0.0001294701405528772,0.16383079327988637,0.00023575904939003638,7.399499897076712e-05,0.0003980949621040214,4.3682923144683674e-05,7.326495536523675e-05,0.025967911323736253,0.00013817882862812405,0.0003476971585531066,0.0004899751846383768,0.5307721192931432,0.037759016995118036,0.0001074168877010294,0.00023003781655866521
Z_R_1886_KLU_0403,0.00041414515558777366,0.016302482871635344,0.025751929664002804,0.0006366232404929583,0.0036379120457138412,0.13043258380898387,0.012799177101778515,0.0006611967703277976,0.00047080846909468976,0.0007240323414627456,0.001257998255485046,0.0005459015076095595,0.0012679924519816304,0.0004151062157437483,0.0014979019010489794,0.000856359066438773,0.0013502630838679215,0.0015593896675943437,0.0004894278168630282,0.002633134007930931,0.0002889335496490018,0.0004845990628520888,0.0026539829299097152,0.07983033669252905,0.0022997859802302927,0.003240860710456386,0.7035371494746785,0.0017279472143211395,0.0007104914328400166,0.0015215475088894116
Z_R_1886_KLU_0404,0.0001171027018454422,0.004609651387441948,0.16348100444869862,0.0001800100774172306,0.004216391256466921,0.3652184271909958,0.00043132108225148847,0.00018695843042513963,0.00013312468596779156,0.00020472566747385213,0.0003557086027604878,0.00015435781541824918,0.0003585345380557184,0.00011737444893551961,0.0004235431885308719,0.00024214205835028092,0.0003817971867826927,0.000440929323550814,0.00013838944857784275,0.003932282601827828,8.169816515098988e-05,0.0001370240815474703,0.0007504339180378079,0.0002584295177371778,0.0006502820286984097,0.0009163780871964065,0.4188848230122707,0.03236602901079917,0.00020089687227060183,0.00043022916451666496
Z_R_1886_KLU_0406,5.380871804263209e-05,0.000653366824046,0.00041633789879980056,8.271467137761119e-05,0.02976804437255759,0.4065753025242672,0.006057268268633363,8.590744115978683e-05,6.117082337868912e-05,9.407149061111883e-05,0.00016344818359989593,7.09274511742659e-05,0.00016474670150863285,5.393358589212185e-05,0.00019461819113802183,0.0030408023974841433,0.00017543589387181718,0.00020260712412074625,0.002993128049775234,0.007665960880470995,3.7540325406088024e-05,6.296259653146019e-05,0.014992514889364613,0.00011874842198061906,0.03838279960778144,0.01653353530610086,0.2876876582967479,0.183320636507211,9.231215834732021e-05,0.00019769039861905997
Z_R_1886_NAU_0405,8.061262211808733e-05,0.005367668447716525,0.04451210934617888,0.00012391758789165503,0.0007081131460387547,0.4072173756360121,0.0002969181997268921,0.00012870078201563797,9.164203588295184e-05,0.00014093161481214093,0.0002448671356561027,0.00010625876302758511,0.006830069451571597,0.002275218678525211,0.0002915639559947343,0.00016668877780847536,0.02440143518655159,0.013470046367495879,9.526625899768101e-05,0.0005125348779375831,5.6240404459243234e-05,0.0022887453383165206,0.020266363973455978,0.00017790094275538273,0.00044764927387273964,0.009408503756807091,0.1983859935944055,0.2592777824235806,0.0023327148886432697,0.000296166531743539
Z_R_1887_BOE_0415,9.803882026485754e-05,0.06524141277088247,0.0007585625139320916,0.02950740724726275,0.09693766715744163,0.2870806964226005,0.00036110362436478106,0.00015652229768055976,0.00011145248533750973,0.00017139709503511487,0.09103669808705706,0.00012922894078258866,0.00030016645714614997,0.04279892398136536,0.0003545919426315865,0.00020272223751505018,0.00031964203372540303,0.00036914767994130596,0.00011586016429905231,0.0006233306082512234,6.839800963583223e-05,0.0001147170739110703,0.11271749242505404,0.03757943360621494,0.0005444185482344759,0.03813027061106791,0.19323326648758124,0.0004090495906720505,0.00016819161336093595,0.0003601894667504703
Z_R_1887_BOE_0416,0.00015992622467878473,0.006295364085210521,0.0012374081890038106,0.12649665253671746,0.001404815512954089,0.25933468985956876,0.0005890517573188932,0.0002553276353027849,0.0001818073204363588,0.00027959220904356756,0.0004857883979511655,0.0002108052357501272,0.0004896477552147515,0.00016029734750941664,0.0005784295499821849,0.00033069147524043786,0.22690218767929607,0.0006021736557259173,0.0001889973646862924,0.001016810592324946,0.0044650508837957275,0.0001871326938373093,0.001024861608582657,0.03953422229757164,0.005241561325292047,0.0012514902351024749,0.31956602897385156,0.0006672638100484421,0.000274363254012861,0.00058756053398896
Z_R_1887_BOE_0417,0.0009252875127892589,0.011235208448593038,0.007159290778032624,0.0014223504170742924,0.008127861797024528,0.44254169981697566,0.003408085425191959,0.0014772528588741026,0.001051885290678998,0.07718155744642177,0.027998605315171367,0.0012196589562591229,0.0028329622266485186,0.000927434723614653,0.0033466283638084638,0.0019132865372168473,0.003016772147702958,0.0034840049860050473,0.0010934848355580707,0.005882976014970802,0.0006455384106489576,0.001082696381972728,0.03111752912693757,0.0020419819690750186,0.1562660396769191,0.007240765479481919,0.010195906254740672,0.18017640365088106,0.0015873875183149036,0.0033994576324160174
Z_R_1887_ERD_0480,0.00018964899098767657,0.02295312508277352,0.12536937449762384,0.0002915281117497124,0.0016659046700482818,0.2559069869089845,0.0006985287850033599,0.010627946897131708,0.00021559675371679414,0.0003315552558039105,0.0005760736220091612,0.005412566947433093,0.11932005762554138,0.00019008908810435145,0.0006859324087210159,0.005554734402447496,0.000618324343453988,0.0007140894274041494,0.0002241230891561221,0.01153095373508855,0.00013231099148232708,0.00022191186366296705,0.03735341570310136,0.0004185291757398953,0.0010531382167667102,0.3473771396926212,0.012414941530089613,0.0007912767812311578,0.0003253544838699439,0.03683484091825231
Z_R_1887_ERD_0481,0.030875830431646396,0.014996554465272338,0.0557446992402126,4.354851890507673e-05,0.004875978217853563,0.25570230868282323,0.10498584850130584,0.018553729862905002,3.2205879730630277e-05,4.9527780490172196e-05,0.0008572414914403161,3.734265514095341e-05,0.031705425782382106,2.839554030407948e-05,0.00010246469985178521,5.857965374538547e-05,0.05021955392439323,0.00010667080009053601,3.3479545168388754e-05,0.0017224958296892762,1.9764638406001856e-05,3.314923192822094e-05,0.000181546978566835,6.251995943939355e-05,0.0016996929975541335,0.3233492617673412,0.083600422754601,0.01939788895583305,4.860150812428713e-05,0.0008752697048549124
Z_R_1887_GER_0410,2.014325927093663e-05,0.008469617751337179,0.0467643608464457,0.007707659128872209,0.03856041607837388,0.3068317747118771,0.012137570869110718,0.02690059170123188,2.2899258706690675e-05,3.521560249552745e-05,6.118672325565976e-05,2.6551646097533568e-05,6.167282260638056e-05,0.010986897066915647,0.0028145319615532714,0.0005899870843866594,0.012677387437909814,0.05271603975219302,0.001668810929081102,0.002869747564954838,1.4053196866185203e-05,2.3570007843333845e-05,0.038512559574400675,0.10971152403045974,0.005595210895360328,0.00015762950905236206,0.26506793770786125,0.04888589060929282,3.455699758497481e-05,7.400527460259391e-05
Z_R_1887_JON_0412,0.00020106728272331875,0.018861666230600437,0.007029140873940137,0.00030908029070813046,0.0017662046264430723,0.25489427954075716,0.000740585457234378,0.0057944198721489116,0.0002285772953921027,0.00035151736906134683,0.0006107575749426945,0.0002650349310831288,0.0006156097527490945,0.00020153387698740286,0.0007272306846196589,0.0004157619332283343,0.0006555521067235844,0.0007570829670216003,0.00023761698017737325,0.012225203638827767,0.00014027710557926656,0.00023527262232404776,0.017708734924866028,0.0004437277713326686,0.001116545036567706,0.0015734363856349,0.5988171925373398,0.07199323645047823,0.00034494326414754483,0.0007387106163601842
Z_R_1887_KLE_0491,6.15639354129639e-05,0.0392927702368664,0.0004763428760999757,0.006798155367001544,0.08098301933779724,0.18865306435233187,0.00022675670869684412,9.828890840446808e-05,0.0034217468033166183,0.00010762960692718391,0.00018700526205693723,8.114991737285148e-05,0.0035402506239517956,0.026875784353737376,0.0002226676677172694,0.00012730037655932225,0.12589170924256354,0.00023180801099356287,7.275493169514434e-05,0.05066781878226083,4.295084983907193e-05,7.203712274327419e-05,0.1327890305463969,0.00013586311748616808,0.00034187017194392956,0.000481763789263166,0.2855779578688375,0.03209858169748886,0.00010561670972765151,0.020336740824509852
Z_R_1887_LEH_0411,0.00033794653866798884,0.004103481084457404,0.0026148170209931575,0.0005194908540095099,0.002968572171471441,0.5112125412907893,0.010444254969506458,0.0005395430971384976,0.00038418436231690736,0.0005908175439931134,0.0010265390053595268,0.0004454610236559623,0.0010346943684422963,0.00033873077325043225,0.0012223027503612,0.0006987974589469696,0.0011018280168862604,0.001272477375354555,0.00039937793405296965,0.002148663365544622,0.0002357726311451228,0.00039543762307248716,0.04816320631949458,0.000745801417324993,0.011076154087025274,0.0026445743590780475,0.35330512070799386,0.03820804602091773,0.0005797680287742858,0.0012415977999749848
Z_R_1887_MLL_0418,7.626152870579471e-05,0.05490133435884167,0.0005900635766025052,0.00011722909437568,0.011049764921949132,0.12366489570335899,0.018964662298318665,0.00012175411398684172,8.66956261503012e-05,0.00013332478346636734,0.00023165034958903369,0.00010052341052744666,0.00023349070119699564,7.643850027164302e-05,0.0023518011775946076,0.0001576916949203499,0.00024864018217145203,0.0002871491753416432,9.012423060253263e-05,0.012940717540961011,5.320480969855153e-05,8.923505404776684e-05,0.35132839763850715,0.00016829867949033612,0.002499461737903262,0.03173639592660425,0.12332283380310684,0.26396694720510755,0.0001308313330958826,0.0002801808435057447
Z_R_1887_ON_0515,0.000392045978700445,0.00476037797036106,0.003033404343060808,0.0006026524227436329,0.0354603566470373,0.400949492098398,0.0014440119071599496,0.0006259146858034319,0.011117874692938567,0.0006853972914802744,0.0011908702797093574,0.0005167716872628715,0.001200331176435934,0.00039295575577825325,0.0014179724400266312,0.011482851946046304,0.0012782117696554514,0.012148368169929752,0.00046331148602466636,0.0024926274888416996,0.0002735157823849736,0.00045874039889113303,0.0985620649708436,0.0008651914226546025,0.012849256235616764,0.013740114328881487,0.2924691270014145,0.08701325438749359,0.0006725789385384011,0.0014403562958865712
Z_R_1887_ON_0629,4.7479929211162385e-05,0.04710609327521642,0.0003673697252418628,7.298606777106249e-05,0.11932597977226485,0.053728169044225366,0.00017488148548111142,0.007830732168494368,0.03882862039554597,8.300713857307809e-05,0.0001442239932359578,6.258521822085005e-05,0.01177776306375943,4.7590110551104854e-05,0.00017172789604681955,9.817781834522177e-05,0.12940361597019362,0.007933706052420787,5.611075678441754e-05,0.0028868535721066338,3.312496669095282e-05,5.55571612744275e-05,0.036493935506495954,0.003982246084143045,0.050670697940684156,0.001664038636108654,0.46840389718198877,0.018292935574771088,8.14547326733893e-05,0.00017443876147955713
Z_R_1887_ON_0630,7.501568354610496e-05,0.15610745777874965,0.0005804240130729637,0.00011531398327993746,0.025163673164428833,0.22374766437916535,0.0002763031535826216,0.00011976507998559573,8.527932453612415e-05,0.00013114672542101848,0.00022786599761401213,9.888121155023667e-05,0.00022967628434939917,7.518976401899385e-05,0.0002713206552729661,0.00015511556724268817,0.00024457827608696065,0.00028245816774870064,0.004172772642846002,0.00047694955454228444,5.233563023467175e-05,0.11444315757259148,0.25982239204881763,0.00016554927099061794,0.00041656896136301814,0.04142823665020595,0.08455108591064543,0.041154196887752036,0.00012869400925987512,0.045200931651098876
Z_R_1887_ON_0631,0.0004789384462779512,0.044928130506084595,0.00370572341492731,0.0007362233785721802,0.06939484866440661,0.007425727894364278,0.053914286732672574,0.0007646414538288119,0.0005444667736428989,0.0008373076927170788,0.0014548129364142395,0.0006313081690023569,0.0014663707317362135,0.05263027611289201,0.014769806232145863,0.014027893585617648,0.09282440859372446,0.0018033572395155992,0.0005659991310073614,0.01608264617268129,0.0003341373996034531,0.0005604149151539236,0.13344476598052957,0.0010569511185212807,0.0026595890578028736,0.003747895568321509,0.461591986857869,0.015035842290821291,0.0008216482997495157,0.0017595946493961484
Z_R_1887_ON_0632,0.00022036570977808806,0.014673261286573383,0.007703797439524185,0.0003387458004992268,0.03192945815838751,0.015414165779633851,0.02480665345485693,0.0003518213206900206,0.07823422272824086,0.000385255987365796,0.0006693780543590229,0.00029047296961032075,0.012672189266431714,0.00022087708773471348,0.0007970302468807884,0.054444386692617946,0.018714711946656772,0.0008297477497529592,0.00026042344524129774,0.001401084708512407,0.00015374089467916116,0.012255347398546081,0.031405911679453634,0.0004863167391212393,0.0012237109695316353,0.0017244547258751612,0.4343380082220143,0.2048768233253624,0.0483680241902121,0.0008096120218565114
Z_R_1887_UNB_0512,0.00033184099226553576,0.004029345115284608,0.01160087832684483,0.0005101054182914625,0.03001484666377293,0.3755104361877312,0.0012222605769445748,0.0005297953854776936,0.0003772434554490102,0.027680049988368725,0.0010079929313093112,0.00043741305559232804,0.0010160009546740089,0.00033261105839206784,0.0012002198901857684,0.0006861725617418273,0.0010819217260535823,0.0012494880300814213,0.00039216253093599373,0.0021098443146577834,0.00023151302030383755,0.00038829340799497527,0.05632636289753008,0.0007323273182013841,0.028942649934304416,0.002596795880482794,0.22948916866547292,0.21818379977869343,0.0005692935891889828,0.0012191663437724452
Z_R_1887_WAG_0413,0.0001551967082827292,0.0018844600667263965,0.001200814176169071,0.00023856812039867363,0.06895895877295752,0.21364278112251026,0.0005716316628349483,0.00024777680216109065,0.00017643071191168606,0.0002713237969083041,0.0004714221225154872,0.00020457106858425377,0.05962139437162178,0.012829748361224297,0.000561323587241562,0.00032091189870552754,0.0005059974337610594,0.0005843655058508816,0.008632869127745878,0.000986740337257381,0.0001082749253805189,0.0001815985974405537,0.0009945532598974116,0.17778117881298994,0.0388843960515524,0.013888671277688504,0.36503696304752414,0.030220644254177656,0.0002662494783582725,0.0005701845396218238
Z_R_1887_ZER_0414,0.00010626304225672254,0.05914366920513855,0.0008221963529810603,0.05512405945838359,0.0067187683290411805,0.23595375491106835,0.0003913956695038384,0.005954990661170962,0.00012080194485247007,0.00018577515216107202,0.0003227822901653112,0.00014006962097333709,0.000325346641601781,0.00010650963496603637,0.0003843377397030979,0.0002197280794816021,0.02348780843163402,0.003292783577249336,0.00012557937255385537,0.0006756201939758681,7.413574101129273e-05,0.00012434039128222,0.15688509878581258,0.00023450788351523413,0.00637542652068538,0.0008315531739943058,0.07059498857321253,0.3620269958533684,0.00018230077095497213,0.00906841199730106
Z_R_1888_BER_1030,0.00040501310801979685,0.08209407136963434,0.0031337358055202346,0.0006225854722452283,0.014582872132728934,0.4913873512254955,0.001491773369223393,0.022696971822836504,0.0004604269753667791,0.0007080671715367385,0.001230258947770057,0.0005338641857487122,0.0012400327686891918,0.0004059529764584675,0.001464872632861287,0.0008374760452939568,0.0013204893039629878,0.001525004572346103,0.0004786357599129935,0.0025750724691471303,0.000282562462401502,0.0004739134816406376,0.06874652569241646,0.0008938080892525998,0.0022490748836877707,0.11342117196136059,0.16984057091974125,0.0016898453653842892,0.0006948248447517733,0.012513174184564777
Z_R_1888_GRO_0430,0.018077432651307564,0.10779916988979243,0.00024425035639150236,0.4331492863373292,0.10597450410663659,0.1336851124354624,0.014724829545254234,5.039878228825323e-05,3.58867051356066e-05,5.51883342215125e-05,9.588912566188273e-05,4.1610565065530435e-05,9.665091905831397e-05,0.0008909677862192508,0.008707444499692447,6.527475040239926e-05,0.019008113813405426,0.00011886225687502397,3.730593840569734e-05,0.030277148601156132,2.202354838683344e-05,3.693787350725537e-05,0.00020229606961774479,6.966539551961781e-05,0.00017529791149727082,0.02688616407956034,0.09745178960428671,0.0018503641279049696,5.415619774370769e-05,0.00011597779221416077
Z_R_1888_HLS_0633,6.425607180790212e-05,0.018271868634745243,0.010992160463714146,0.042078724467448356,0.014557751512752765,0.3245917108608981,0.00023667257882737234,0.00010258699535682845,7.304758341307025e-05,0.00011233615435690767,0.03517847462106368,8.469853142002427e-05,0.0001967334712168123,6.440518365808512e-05,0.0019815693169280154,0.0001328671093311282,0.0002094980479813632,0.0019911093593241148,0.019316746921896326,0.0004085399662669239,4.482905247945971e-05,7.518724234857418e-05,0.13159911894123055,0.0018909688805607238,0.0003568198519158215,0.02674029973161216,0.1021595951600992,0.2661411146257993,0.00011023523494479611,0.0002360734266022619
Z_R_1888_KER_0993,7.80437130318174e-05,0.09867411851942813,0.026097717540580878,0.00011996866514085789,0.04105083300219637,0.24977521243659623,0.0002874562092703606,0.00012459943163597035,8.872164882099608e-05,0.0001364405004392173,0.00023706387367072287,0.00010287257988820648,0.0002389472331470785,7.822482031269998e-05,0.0002822725909937734,0.00016137685140488867,0.0002544507480361213,0.0002938596723407065,9.22303776192588e-05,0.10672063736987332,5.444817289258849e-05,9.132042156340167e-05,0.2851816180769135,0.00017223171458375934,0.002557872598639734,0.0069841911441480544,0.05184770652793614,0.12779494628426605,0.00013388877968990056,0.00028672849493919687
Z_R_1888_KER_0994,4.993233325985773e-05,0.09167584342377101,0.10912610034646926,7.675589917295992e-05,0.02354581100647738,0.30388624701327166,0.027368853222849186,0.001438965604870766,5.6764071879665123e-05,8.729457214952441e-05,0.00015167336207047832,6.581783135029867e-05,0.0164638416546151,5.004820561848231e-05,0.0001805978795227036,0.008258730498515941,0.00016279747663953286,0.00018801128907035375,5.900895502101294e-05,0.0016767166107367628,3.483591706041321e-05,5.842676553684065e-05,0.2517806678804907,0.0001101937752116803,0.00027727881985781136,0.026216433514408322,0.003268707071172154,0.13341453425168687,8.566198233682506e-05,0.000183448764906464
Z_R_1888_KLU_0427,0.00013040503288248227,0.0015834296982607304,0.001008991839207099,0.00020045839843861626,0.004695354007892006,0.2718110034955102,0.0004803171833571352,0.00020819605255074244,0.00014824704108033922,0.00022798156642066334,0.007495829455866074,0.00017189215686801306,0.007498976404478623,0.0001307076491984067,0.0004716557565035333,0.00026964828807346026,0.0004251675999973872,0.025340015819664934,0.00015410985662996104,0.0008291149184176343,9.097870283996325e-05,0.00015258939015321506,0.0008356797769449518,0.00028778592831103306,0.0007241510912978473,0.00812018842796366,0.5729639317346328,0.09284037366019005,0.00022371783760389243,0.000479101228764537
Z_R_1888_KLU_0428,0.00011562832786943475,0.0014040050775776984,0.01978031177958611,0.00017774367220726932,0.09544396004999306,0.24730625171531692,0.00042589056212724493,0.00018460454242708268,0.0032790573811462297,0.0002021480822295544,0.0003512300766574417,0.0001524143833499917,0.0003540204321975385,0.00011589665354539146,0.00041821059547328957,0.0002390933844622973,0.00037699019405379545,0.00043537783148737795,0.00013664706519708614,0.0007351646597461367,8.066954969901543e-05,0.00013529888873179506,0.0007409856284421625,0.00025517577764767294,0.000642094694972808,0.010347666867017437,0.4671202302831727,0.14842005195832947,0.00019836749322409608,0.00042481239211187443
