,0 Oberstufe (Rhetorik),1 Kanon (Poetologie),2 Literaturvermittlung (Lesebuch Methode),3 Handlung (Ballade Drama),4 Unterstufe,5 Literaturvermittlung (patriotisch),6 Handlung (Hermann und Dorothea),7 _rauschen (Wackernagel),8 Schiller (Drama),9 Mittelalterlive Literatur,10 Literaturvermittlung (idealistische Poetologie),11 Literaturvermittlung (Sprache),12 Handlung (Religion Welt) ,13 Lyrik (Poetologie),14 _rauschen (Handlung Methode),15 Literaturvermittlung (Praxis Methode [Rhetorik]),16 Prosa (Unterstufe Fabel Volkslied),17 Oberstufe,18 Literaturvermittlung (Ästhetik),19 Literaturvermittlung (Methode),20 Deklamation,21 Lesebuch (Form),22 Prosa (Unterstufe Jugendliteratur),23 _rauschen (Nathan Religion Nation),24 Drama (Handlung Poetologie),25 Handlung (13),26 Lyrik (patriotisch),27 Handlung (Welt),28 Allgemeiner Diskurs der Literaturvermittlung (Verordnungen),29 Mittelalterliche Literatur (Nibelungen
M_X_1787_TRA_0955,1.057942743467714e-05,6.882299892122514e-05,0.04680957795999947,0.0005690745986719981,0.0010315808912243864,0.006735180839095461,5.223401531043622e-05,1.9139769560817612e-05,0.00010090501624373511,1.528650715707557e-05,0.014327399523945064,0.2736814913619563,0.002598291288241387,0.00010143244395849508,3.0286890140669823e-05,0.152081514088434,3.838056368601497e-05,0.002696833981171748,0.2150180835017916,0.14105988836823088,3.0003192663238557e-05,0.0011839959611009258,0.11958591909400183,0.0015419325969583766,0.0011027830910893936,1.173097739212961e-05,0.0015664854721915377,0.01128669429827051,0.0066195358847893114,2.4935396367341626e-05
M_X_1788_TRA_0954,0.0061744694898789275,0.00022344161785375387,0.0004598351704553084,1.2896197343626583e-05,0.0007360915335780014,0.011119977603559913,0.00105693605659116,3.952271296317894e-06,0.00012545140358937302,3.156590954028548e-06,0.015407724568842545,0.5306290964945766,0.011521109582962883,0.0002301753130113748,0.00952621892662103,0.06927473796619009,0.0001125404017940457,3.3808387845426144e-05,0.08122468994915902,0.2343828217009079,6.195516449872442e-06,0.0001398745312518811,4.783430747467143e-06,4.556746321161471e-06,1.8489462111787877e-05,2.422390984245864e-06,9.626798168846941e-06,0.02754286318491007,6.907671402540982e-06,5.149040640839558e-06
M_X_1793_MOR_0945,6.717029449728427e-06,4.369670413894237e-05,0.0036654927272512217,3.9652147682312084e-05,1.1642557049110479e-05,9.466376136511802e-05,3.316412171491708e-05,1.2152112824142742e-05,0.007140617623932646,9.705621536851586e-06,0.07214231184467862,0.35292970415927905,0.0016496922172634409,0.1679716704311355,0.008382426911415537,0.004563552882111527,2.436836758585958e-05,0.0007472740716223868,0.26132268670296366,0.11111225229329585,1.904945517602102e-05,0.002038381675150158,0.00419630635863571,1.401070201262258e-05,0.0016651570291773392,7.448164950661878e-06,2.959967287470066e-05,8.95316851479694e-05,2.1239129589607645e-05,1.583183898885511e-05
M_X_1794_RAM_0947,0.0026921154097094115,1.8266702110480596e-05,0.007045380392244105,0.0008233681797220479,0.00013933235631588875,0.010258941020948922,1.386372597337896e-05,5.079994689433327e-06,0.0021782277432548917,4.057278481393125e-06,0.1627407874081374,0.21086975901001143,0.03497829737841151,0.006481259673118834,8.038615124657792e-06,0.05555940355392914,1.018680288092689e-05,0.00017792049503309614,0.40896504953872687,0.03192642394823696,7.96331736967819e-06,0.0011210433160053301,0.007536209212456252,0.009687363818053674,0.011318856510933338,3.113585180036783e-06,1.2373665648800497e-05,0.008912141907329125,0.026498557195123444,6.618244839495308e-06
M_X_1796_NIE_0946,1.677483073759135e-05,0.0009124302644715245,0.08948444230053944,9.902562892286455e-05,2.9075639062364905e-05,0.11992869462534513,0.0008861266299981195,0.0008336521105341986,0.003373211569917325,2.423841665461048e-05,0.06850597127501747,0.10058058625508252,0.00010335327708846864,0.0009641360797743435,4.8023152369518116e-05,0.07164462228101842,6.085655045337473e-05,0.10147589834472547,0.1955365035420222,0.05095542244306313,4.75733192198533e-05,0.09506060978480484,3.673038071265247e-05,3.498974606789561e-05,0.028257611937424983,1.8600738211452218e-05,7.392099529670105e-05,0.00022359271687713526,0.07074378738657151,3.953777801489038e-05
M_X_1810_GLE_0959,0.0003270071111032797,0.0021272994397527893,0.08449102841809657,0.0019303971137357044,0.0005667980131661727,0.004608543607238324,0.001614538646203352,0.0005916048661338978,0.003118945525306712,0.0004725016145873723,0.09834603612828544,0.5513509121854783,0.002014759915759947,0.0031352481668612186,0.0009361592118624037,0.0029352510549260228,0.001186332372992189,0.020720224543831812,0.037823201347180035,0.11638651356700014,0.0009273902030389203,0.052256518279483584,0.0007160188901132691,0.0006820871076963721,0.0027676378814690122,0.0003626011947342459,0.0014410095398270603,0.004358697238349847,0.0010339907635400626,0.0007707460522459212
M_X_1829_ARN_0935,6.364887184565322e-06,4.1405891438058455e-05,0.21073613104180483,0.0003423716115558944,1.1032192535712344e-05,8.97009855420464e-05,3.142548277783337e-05,1.1515034697801602e-05,0.029626136585364702,9.196801443329305e-06,0.08603852759696866,0.4020924686991721,3.921541499367039e-05,0.013167348968004288,1.8221462371850006e-05,0.029622561144523503,2.3090848673037374e-05,0.04124626385986002,0.10040521751041574,0.038231546754875056,0.013429173319836243,0.0025411153890359524,1.3936637164288641e-05,1.3276186795713762e-05,0.02321853568156284,7.0576926895732256e-06,2.804790122739823e-05,0.0022184256364472695,0.006725686930913334,1.5001850124736253e-05
M_X_1829_KLU_0940,4.3101970738379e-06,2.8039389692365362e-05,0.22031508732009958,2.5444070506286037e-05,7.470819608673247e-06,0.15238716336103375,0.00022768518308257743,7.797792391350275e-06,0.012838180481399258,6.227922902676441e-06,0.008726830982854275,0.28384906071246846,0.0004393647594801054,4.132490400275375e-05,1.2339275075707238e-05,0.13027984136122175,1.5636743511229476e-05,0.0004795123411275154,0.11670419387697292,0.055818408127230684,1.2223693013763944e-05,0.0015143972476804786,9.437661812816526e-06,8.990415669483505e-06,0.0045773754959659105,4.779353584210171e-06,1.8993578093699137e-05,0.011616095158177386,1.3628767730308526e-05,1.0159006536140016e-05
M_X_1832_REI_0949,0.00030078025238471,8.138023955066393e-06,0.10336129452174327,0.014564507804670704,2.1682964431967213e-06,0.053453653718512704,0.009171772432445241,2.263195525069566e-06,0.023974274027906025,1.8075637996531572e-06,0.07807411998020573,0.24778311916751783,0.0061181048249159785,0.07956697086225796,3.581294644997251e-06,0.07495345484922901,0.0055757829548215366,0.0001391714642030248,0.18848870497080822,0.02752268575410685,0.01024744914311733,0.013379196635772604,2.7391437101581628e-06,2.609337039321593e-06,0.01031439490127702,1.3871376796986806e-06,0.0027012761339183736,0.04883994700621517,0.001441696097676827,2.948503496611207e-06
M_X_1833_TIT_0953,7.952558629225448e-06,5.1734267978072814e-05,0.07517369026266088,4.694575653990053e-05,1.3784086882468036e-05,0.029816643198990488,3.92643242520412e-05,1.4387370254400894e-05,0.016451444959170742,1.149087180316085e-05,0.11702086152226814,0.542759042495953,4.8997394276339955e-05,7.62467971415481e-05,2.2766663983260957e-05,0.05338727251461566,2.8850680702747302e-05,0.011167077645166702,0.12278472110847251,0.0009262905859621071,2.2553408508315268e-05,0.0001283545385117969,1.741302256103016e-05,1.658782800133366e-05,6.730680089062711e-05,8.818179061679627e-06,3.504423133822469e-05,0.00010600012708614319,0.029348885071671108,0.000399571726666451
M_X_1841_GNT_0939,0.0019035905790324302,0.0022933100235676645,0.0817926734031018,0.0024869351843904244,6.378450726993288e-07,0.07987004494289011,0.0008124487585793992,0.002326826695215461,0.022701201435295065,8.864388538205193e-05,0.05532175084091493,0.09745572179179653,0.011016286879168322,0.010982302955870346,1.0535049994493497e-06,0.3920319102493996,1.3350368934248953e-06,5.695034206350455e-06,0.13605248917003582,0.061844729813942186,0.004917701974157015,0.0029312630786792037,0.003507669602517649,0.0009700013078529926,0.005994741203718907,4.0805256906982384e-07,1.6216373617067458e-06,0.018984263579728905,0.0037018741760474873,8.673576129551272e-07
M_X_1842_HIE_0933,8.858242748515097e-07,0.008744255585844183,0.27918193380064915,0.004713834661552938,1.5353899715092947e-06,0.09134246159830287,0.00013163320411540335,1.6025888543328028e-06,0.15284723625234584,1.2799519823770242e-06,0.017319195256097403,0.11276086150820898,0.0001751372258691583,0.015322065670361049,4.4955815378385076e-05,0.020581587636227493,3.213636579624023e-06,0.002516481073263576,0.16163731915966423,0.09461464595147111,2.5121923230956513e-06,0.0010747939515059761,1.939611991845177e-06,1.8476947352067616e-06,0.008152112024685864,9.822445123656916e-07,0.012135986012561191,0.016555556047808912,0.0001300605673447786,2.0878615162890857e-06
M_X_1843_WAC_0956,1.4258157638847764e-06,0.0007603409948862392,0.055332739995910644,8.41691370574735e-06,2.4713515843258213e-06,0.08639263218797932,7.531839442159564e-05,0.34044010883737813,1.3599220156639565e-05,2.06020061235582e-06,0.024258069672549856,0.1323383389767617,0.008270505780725964,0.018312358200729177,0.0031449014041101554,0.08167410695424904,5.172644083831157e-06,0.0002951803409379004,0.10053458534156713,0.1082512350493598,4.043604942730355e-06,9.129139604557787e-05,3.1219841590550094e-06,2.9740348679723453e-06,1.2067449257630553e-05,1.5810130174577608e-06,6.283086966707751e-06,0.039757200143348125,4.508404497359848e-06,3.360605423950893e-06
M_X_1844_DIE_0937,2.0851313772902637e-06,1.3564533186312267e-05,0.28381782943548906,0.0004117155312787764,3.614136456700172e-06,0.03148265004550885,0.0026064373923953867,3.772315119299632e-06,0.03147315175756732,3.0128639682250623e-06,0.056843563457817464,0.16807112895817988,0.0007118083591074996,0.0008188046834811361,0.08517941143755602,0.08039928013017787,7.564541475796734e-06,3.226901269335049e-05,0.05565883199949463,0.06304954648905436,0.029961403022418454,0.09459314959538012,0.0022013015341050142,4.3492669792543985e-06,1.7647593558922796e-05,2.3120938441749085e-06,0.00340414395574814,0.003722303224468055,0.0054984329093625915,4.914592750103815e-06
M_X_1844_DIE_0938,2.5889736999048837e-06,1.6842209586087278e-05,0.016414309006742143,0.022951464498434073,4.487441096600806e-06,0.30738131473915586,0.016130099109536025,4.683841381885623e-06,0.0043639707730197905,3.740879668341352e-06,0.21055169659111572,0.041187012916788904,0.02964701773696833,0.005355934706635483,7.411739672138092e-06,0.05197058984025738,0.0001333717631044395,0.0001640457182081329,0.14436346684590073,0.028816808326952315,7.342313863195785e-06,0.015415226486086902,0.011163811054702578,0.018354345165230674,0.007460673353571571,2.8707784168783987e-06,0.019476167910191695,0.04330330446936367,0.00533929867650276,6.102134145761677e-06
M_X_1846_SEI_0957,2.708965013851165e-05,0.0001762279644877635,0.16266985882330348,0.00015991634635424427,4.695420788884839e-05,0.2689134302869124,0.041645889882434166,4.900923649561448e-05,0.00025837708176000535,3.914258434891086e-05,0.07690158147844903,0.08718669166300974,0.0014641594222924888,0.0028542363378081244,7.755251999791442e-05,0.03786353614803507,9.827715618758723e-05,0.00041923318295371286,0.2055049987197248,0.00445257695427117,7.682608508862995e-05,0.038057604308647096,0.006545587654780709,5.650489082376019e-05,0.002823783073397467,3.0038305503560468e-05,0.00011937490945829532,0.06133203462460417,8.565699974000319e-05,6.384950110270437e-05
M_X_1848_SCH_0951,2.375996336398882e-06,1.545671486538302e-05,0.23966655246583718,1.4026045043963594e-05,4.118289654978346e-06,0.1299707182034984,0.004562947622718337,4.298533416559069e-06,0.07614175902263995,3.4331427882850507e-06,0.07546830322055634,0.289139770845623,1.4639015532163886e-05,0.008328750594105604,0.011271063034823912,0.018908875961404566,8.619755584124246e-06,0.0007194528571589538,0.0674052634591708,0.009606743016057896,6.7383113394642936e-06,0.00015212906747365802,5.202511511024013e-06,4.9559670538162665e-06,2.010934087843811e-05,2.634618884450874e-06,0.00012425062503402582,0.03553115903658883,0.032890052571596454,5.6001528231348695e-06
M_X_1849_SCH_0952,0.0020413313787695886,9.179719107631459e-05,0.24961536077461677,8.330046508325853e-05,2.4458458712487145e-05,0.12521079081278602,6.967054559223063e-05,2.5528923631212898e-05,0.1373098339395531,2.0389382043547498e-05,0.00829826730947098,0.4015306151983406,0.0007626810117511318,0.00013529217827391052,4.039712719483053e-05,0.004856842776908345,5.119259540454589e-05,0.009003000287726397,0.011092507915389758,0.04759393679125317,4.001872706766613e-05,0.0015792323086526675,3.0897635585151423e-05,2.9433411858168353e-05,0.00011942906517419174,1.5646960900524482e-05,6.218242039572434e-05,0.00018808643285267944,4.461875273321267e-05,3.325922120186146e-05
R_X_1889_HER_0988,0.0026999673014680915,0.004590254533162008,0.0012472524953412896,0.008154087507053012,3.234998464963902e-05,0.09321488294911212,0.0009859175516860994,0.07957909936768037,0.00017801375008904877,2.6968019689140648e-05,0.04762018418570042,0.13782670899428606,0.027821793947180023,0.00017894422301200562,0.05814833777971875,0.06630634603699961,0.0009614776876719694,0.00028883858642183446,0.280120541886552,0.1121073573225402,5.2930776282977254e-05,0.00030123630139399323,4.086676305483958e-05,0.0009326978997880087,0.0037330340437213175,2.0695455543445255e-05,0.0009760133815988044,0.0717501959528976,5.901500102574084e-05,4.399031467955311e-05
V_X_1835_ALT_0967,3.9786499963475996e-05,0.0002588255613049816,0.09411196926249736,0.00023486872941696547,6.896152519145637e-05,0.13774045529124868,0.004006987008461719,7.197974045706456e-05,0.0003794777600096493,5.7488613651540534e-05,0.025302544489569635,0.1261455971754049,0.04597171310288028,0.00038146127971178844,0.00011390118802892809,0.12229467475962842,0.00014433940826386735,0.0044262750440245135,0.1798871198491841,0.0008236658909449313,0.000112834274933191,0.0006421553213131066,8.711702155107657e-05,8.29885888227003e-05,0.027010573021517607,4.411718256638773e-05,0.00017532562460267207,0.0024355907945423296,0.22685343039112754,9.377559917908481e-05
V_X_1835_ON_0966,0.0003032623684216131,0.0019728313071382965,0.020266089079094673,0.001790226514434549,0.0005256414984662216,0.0042739065966793935,0.0014973032607881495,0.0005486470684634534,0.0028924716768124717,0.0004381921794891683,0.018592590047849123,0.30800157101265013,0.0018684635382785815,0.01743005313179569,0.000868182526218635,0.30769382999151434,0.0011001900354858536,0.004693218529342717,0.09316662155871117,0.006278181521505091,0.0008600502554079256,0.01941712644967975,0.0006640271024007921,0.0006325591851870131,0.0025666732935437087,0.0003362718833135219,0.0013363745041864632,0.0040422021505129935,0.17522846133391765,0.000714780398710914
V_X_1835_ON_0968,1.4245775770469597e-05,0.0035036435484433965,0.2724651837063713,8.409604408130172e-05,2.4692054480010323e-05,0.03635704519174143,7.033594911428767e-05,0.012305263405923597,0.009004395139393225,2.0584115219655365e-05,0.00019119458665901537,0.18433468772104974,0.0007699651606997489,0.0001365843153049182,4.078294864187004e-05,0.18159145585733508,5.168152129131582e-05,0.012499955005819994,0.08555758719931035,0.014620990555471633,4.040093452295028e-05,0.009098448289122355,3.1192730095562256e-05,2.971452198512514e-05,0.00012056969813360621,1.57964005640752e-05,0.0007449702326806422,0.003600852421321679,0.1726401080989083,3.357687054335106e-05
V_X_1835_ON_0969,5.844702330214862e-06,3.802190096306807e-05,0.12913902269999386,0.0014339421601378313,1.0130561556097788e-05,8.236996886473057e-05,2.8857163857535564e-05,1.0573942346370477e-05,0.009292046985124876,8.445171967336468e-06,7.844258285230458e-05,0.11845098023602439,3.601044617878818e-05,5.603728984617746e-05,1.673227199422032e-05,0.07058421636111223,2.120369664574928e-05,0.0009301150007243664,0.00543412062833257,0.036226538451096295,1.6575540704398e-05,0.0003742215850822056,1.2797633853904625e-05,1.2191160291017041e-05,4.94668740396411e-05,6.480886732559758e-06,2.575562282689636e-05,7.790438507509547e-05,0.6275271782995783,1.3775789866975958e-05
V_X_1835_ON_0970,3.071563541588251e-05,0.003141603438589326,0.21680309166188422,0.0001813213595060046,5.323909033085283e-05,0.016612707704163333,0.00015165291132146667,0.019177185528466093,0.0017638547584729201,4.4381870712584635e-05,0.0136502810023415,0.1400417647512288,0.00018924552072958274,0.0002944924937770178,8.793302673379419e-05,0.06205323657010342,0.00011143168271768313,0.0004753480955274418,0.0006109296874129261,0.0006358795378831367,8.710935755708413e-05,0.0019666448559264994,6.725534226274947e-05,6.406814472991266e-05,0.028206940749414385,3.405897217722251e-05,0.0001353533979943248,0.00040941053180670444,0.4928464664800647,7.239584074836656e-05
V_X_1869_ONJ_0971,2.4285726126576085e-05,0.00015798742543778532,0.18537403018654083,0.0001433641472246506,4.209419565953617e-05,0.16897459056133746,0.0512910960099722,4.393651778887402e-05,0.007209523161824251,3.509111703264989e-05,0.05266011338963152,0.14212638870460673,0.01410540847708413,0.000232844411432977,6.952541843342694e-05,0.025803586101977576,8.810494367653051e-05,0.0003758403010865174,0.0609580819658712,0.001665748205683934,6.887417343153648e-05,0.0015549539416193905,0.001216157914068455,0.025636251139884315,0.00020554322314313597,2.6929179854146786e-05,0.0001070189663825706,0.001486687470548167,0.25825870228718567,5.724073545321875e-05
V_X_1886_ON_0980,0.00010396503284886504,0.0006763301121712296,0.39030145519530113,0.010570970525133961,0.0001802015065014333,0.10601622384839844,0.0005133086030513851,0.00516670900660655,0.0009916031272173785,0.00015022194996304852,0.0013953295210313746,0.1952049083841985,0.0006405505376254755,0.04082575167304223,0.00029763213064288083,0.0009332013341100369,0.0003771694251898118,0.13105307664796878,0.07674716019019374,0.0071309198670554165,0.00029484420873100074,0.0016779987969707776,0.00022764314567924794,0.00021685524916626023,0.0008799122511125209,0.0001152814230687398,0.000458138673615363,0.0013857561079770482,0.025221839029655496,0.00024504249577181927
V_X_1886_ON_0981,3.1503383525485126e-05,0.00020494089531562364,0.34606990797817117,0.00018597161519003888,5.460448590861796e-05,0.017038765277517933,0.00015554227556842753,5.6994341592385464e-05,0.03650727819642772,4.5520109732585124e-05,0.0004228113995730126,0.06367665265801356,0.00019409900330244874,0.0003020451913567348,9.018819986120294e-05,0.11795488939115302,0.00011428951379368632,0.13324581888809406,0.05946265370052704,0.03384175755955299,8.934340646459296e-05,0.03520665233151842,6.898020544760035e-05,6.571126749828094e-05,0.0002666301578134243,3.4932465125824904e-05,0.00013882473700309512,0.0004199104732246628,0.15397852835207132,7.425253965498038e-05
Z_B_1852_KAL_0886,2.0536081797200023e-05,0.00013359463393474477,0.3131167133538183,0.00012122914665373974,3.559497627314514e-05,0.07109570480543288,0.01288586182611004,3.715284931131104e-05,0.06116795125065488,2.967315228631442e-05,0.0641979608064039,0.0011885941095349675,0.00012652713970705796,0.0001968939225570794,0.03349509345764371,0.00018433408238709674,0.01875949440691131,0.03277069356435128,0.1911920685064143,0.01320960956815775,5.8240204634308926e-05,0.017049604264894276,0.10527097705574821,4.2835143826717204e-05,0.00017380795704141793,2.2771394082843373e-05,0.013858384843019591,0.04944475983000322,6.493473131506792e-05,4.840293509333563e-05
Z_B_1852_KAL_0887,2.175559096623744e-05,0.0001415279818161226,0.334836211767673,0.028257564194743238,3.770873878955119e-05,0.0753176330557004,0.00010741430749770196,3.935912414204271e-05,0.03042027732659389,3.1435254796654925e-05,0.17635953990576705,0.03355559268081086,0.004301320202146922,0.00020858621840286434,0.005271381383241148,0.030408056241410516,7.89259957367485e-05,0.0003366845123942183,0.16295661259876065,0.0004503873985570335,6.169872531315814e-05,0.003476595457427509,0.0802677649342752,4.537885450967916e-05,0.00018412932210788209,2.4123644436636676e-05,9.58695180088062e-05,0.02216819846216008,0.010486989319815865,5.127728199833744e-05
Z_B_1852_KAL_0888,1.2408822331739465e-05,8.072387387919563e-05,0.39836704158777586,7.325209147052329e-05,2.150808225433549e-05,0.0447418965032138,6.126632274408549e-05,2.2449419065169747e-05,0.05894681693266023,0.0006121567536285752,0.006108809604920425,0.03637181610079537,0.019685941182692977,0.00249587975794505,0.02558728093822091,0.0030825174420109334,0.02678522797645532,0.014453481752008335,0.1493977624451029,0.035910503431871105,3.519134560370829e-05,0.019809766576441495,0.10995914760812978,2.5882916446734836e-05,0.00010502256857311608,1.3759498341039577e-05,5.4681475573196784e-05,0.047109323284926806,3.92364790910493e-05,2.9247225826194878e-05
Z_E_1843_HIE_0021,1.1073096203539417e-05,0.0006022968729498386,0.16777263066521997,0.0016561541381270642,1.919288209540433e-05,0.05424281702942307,0.0016454585566582454,2.0032890340154464e-05,0.11411202531468992,1.599982280813832e-05,0.0006788759823526139,0.041471095592000885,6.822368571428021e-05,0.0027574774965293397,3.170017000489036e-05,9.939330433236695e-05,4.0171519362974386e-05,0.00017136468514087477,0.17520682782297387,0.388911561583051,3.1403234326689004e-05,0.01873790341956025,2.4245790946337098e-05,2.3096794859395118e-05,0.020773950427220828,1.2278381039678761e-05,0.0011093201436517025,0.009692316802972485,3.5012936445391747e-05,2.6098958998851284e-05
Z_E_1843_HIE_0030,1.1825575116674917e-05,7.692963995670359e-05,0.07101105495634018,0.0012024024094990976,2.0497145942987567e-05,0.002998142397879822,5.8386644788963656e-05,2.1394237453286535e-05,0.10770915965283362,1.7087100391185075e-05,0.0001587127288023618,0.0001181478542125825,7.2859867314506e-05,0.24701873231009971,0.005130524487686434,0.00010614763611475127,4.290139912502237e-05,0.00018300987539790473,0.16616013606354144,0.1095400738725864,3.3537260004848754e-05,0.00019086514259187962,2.5893428254281607e-05,2.466635144711409e-05,0.0012326795908000445,1.3112765808849986e-05,0.14219257780313302,0.14456327701181748,3.739226160231482e-05,2.7872529456511193e-05
Z_E_1843_HIE_0031,1.2535453696860631e-05,0.0012821295703350877,0.008641488160705897,0.0006742905819581416,2.172757107802816e-05,0.007980445829395742,0.008465964937899546,0.0018235513846712786,0.05294516550688344,1.8112823575513033e-05,0.01997784168578503,0.01633309599747544,7.72335792609812e-05,0.20241823870124517,0.09428156684394347,0.00011251958271961092,0.0024466405586391583,0.0007942867495493857,0.1581258500650963,0.06629151603129654,3.555047139462641e-05,0.00020232260449908236,2.74477873365195e-05,2.6147050218284103e-05,0.02231685972096253,1.389991328225858e-05,0.07929364579869026,0.2552907424609598,3.963688525184499e-05,2.954569219418412e-05
Z_E_1843_KEH_0025,2.6796708155762285e-06,0.009256660273217287,5.0751527033788094e-05,0.02272892098437522,0.010912066644346907,0.02955196556909715,0.01400039507238694,4.84792605513461e-06,0.011446270750332336,3.871930437997531e-06,0.11732283138483725,0.0029781923290339114,0.025809354980243948,0.11333455807365131,0.1347464137274598,0.007980054942497835,0.002961141510981994,4.1469968033478476e-05,0.22487451406610348,0.1123377602164053,7.599530338500286e-06,0.0011981534743509851,5.867440976327339e-06,0.015789270631286448,0.05250662770849331,2.9713477359688116e-06,1.180840133969422e-05,0.08652515781230091,0.00360150620127649,6.315904554661753e-06
Z_E_1843_VIE_0018,4.845239059536972e-06,3.152003117622097e-05,0.004500263276351218,2.8602544649053842e-05,0.0011685290046844553,0.002620572199240967,0.3721938838994288,8.765763519738192e-06,0.060605041059006784,7.001019858464048e-06,0.06155196117030009,0.0016725913058071344,0.0004939048627123484,0.12905299995472627,1.3870998596811777e-05,4.349138773432633e-05,0.0009456824368737968,0.0012351146055248421,0.20126305226006727,0.113561099314825,1.3741068871670273e-05,7.820230600761665e-05,1.0609196485171872e-05,1.0106431890936078e-05,0.04528610916934638,5.372633842223254e-06,2.135132683805861e-05,0.003544974886836042,1.5320561127254707e-05,1.1420084611390601e-05
Z_E_1843_VIE_0019,3.0321946313765346e-06,1.9725521927599523e-05,5.7428138901054375e-05,0.05606667446236986,0.010169541244113716,0.026034263269733106,0.008727215690924163,5.4856944637539624e-06,0.012661675550722113,0.00160162617757059,0.04011702148900143,0.011937028808604967,0.012796640997705628,0.31425070007101497,0.00044429283579981303,0.0013340540221465755,0.05664059139228352,0.00019212962498200853,0.11738520625268567,0.07281001681824001,0.028613802969219473,0.011520062003016467,6.639331564505126e-06,0.02323897743474572,0.009318724196762546,3.3622430787342924e-06,0.022229586034904016,0.16179776098979537,9.58774636894328e-06,7.146792722304506e-06
Z_E_1843_VIE_0020,9.84151064816085e-06,0.0038343016569596677,0.004427956887212196,0.02456491064579877,1.705818770457728e-05,0.0034376915736222583,0.03209596280831934,1.7804767516880263e-05,0.034497663419899564,1.422027079333499e-05,0.015684485494702475,0.015650726490063983,6.0635626844753064e-05,0.3361204799331729,0.037259680224659135,8.833845971917182e-05,0.0005069883972960215,0.00015230495089472624,0.08314188588399278,0.06571233928107302,0.02123573025308518,0.0015726969341682668,2.1549095698742977e-05,2.05278946709112e-05,8.32940225331309e-05,0.11076286052156788,0.049528281041516346,0.1594254689329873,3.1118684468808274e-05,2.31961484097833e-05
Z_E_1843_VIE_0024,6.61489709937035e-06,4.3032296288714447e-05,0.01691412321813901,0.00035581981494971383,1.1465532112045222e-05,0.0004099949777215232,0.32598958430089253,1.1967340097770907e-05,0.0789389657553823,9.558047680481981e-06,0.04792113670723997,0.014003994034643866,4.075577891172794e-05,0.11220020619211513,1.8937193243915785e-05,5.937602892990779e-05,2.3997846855742182e-05,0.00010237062316053512,0.2247219089566576,0.09358426297632406,0.0006523009638165017,0.002957699839851608,1.4484062023375179e-05,1.379766946044676e-05,0.022863467041966547,7.334915693983911e-06,2.914961021186007e-05,0.058057186073573706,2.0916188884824205e-05,1.5591116071302946e-05
Z_E_1843_VIE_0026,4.954447393098067e-06,0.015928373725978034,0.0024663932693052455,0.004774364615790177,0.006177240098429777,0.018101269598293744,0.17084868771584175,8.963337760063237e-06,0.042990567163223116,7.158817998571516e-06,0.054872600194232984,0.0036083373115743723,3.0525397379516604e-05,0.2494034206098101,0.007606371464643505,0.007162147737884125,1.797398629310739e-05,7.667388614341643e-05,0.1581109523382115,0.07436365483535401,0.0071317268674334095,0.0041133147129885465,1.0848320428145816e-05,1.0334223868069876e-05,0.028038124764028175,5.4937292890182394e-06,2.1832570961341456e-05,0.1440803508980846,1.5665875967114904e-05,1.1677485411271022e-05
Z_E_1843_VIE_0032,1.0379603155990827e-05,0.03535826932515392,0.02654038061340736,0.060701710378184524,1.7990857833091117e-05,0.008099125001955136,0.010489355466332912,1.8778257496924965e-05,0.0005960518859488794,1.4997775532877892e-05,0.02051846946363825,0.009547703846749822,0.0015551092209780029,0.2605551650074562,0.0005267675953674294,0.014010645832522622,3.7655631405748694e-05,0.0011547378748675036,0.21045976809316846,0.1990359857136186,0.0015205947846900307,0.00016752711110192114,2.2727309832786686e-05,0.08452062018107286,8.784819018832465e-05,1.1509402632045318e-05,4.57393942197113e-05,0.05431710164144962,3.282012356335623e-05,2.4464416475128447e-05
Z_E_1843_VIE_0038,1.3784978373362871e-05,0.0027301863133003903,0.000921207603574382,0.06609412702809403,2.3893359160293723e-05,0.004815165647921177,0.04231622159738632,2.4939091562006786e-05,0.023896069510808915,1.991829632233536e-05,0.019988835511783192,0.021921931897037283,0.002065314700112211,0.46948282718308315,3.946377326782921e-05,0.00012373545081643933,5.000981798268167e-05,0.002193715683935342,0.09401228795881504,0.2069052898003565,3.909411587236857e-05,0.00418325504136954,3.0183762309723387e-05,0.00795028350974755,0.0014369247442776636,1.5285446272721705e-05,6.074572896994833e-05,0.028569223802312912,4.358786041553385e-05,3.249078475913998e-05
Z_E_1843_VIE_0040,6.311026669651559e-06,4.105550932308158e-05,0.0022350604340682064,0.033583564043077684,0.008170851744685438,8.894192397041597e-05,0.011817700423334744,1.1417592955302628e-05,0.02061108540855062,9.118976896415332e-06,0.03393322880670948,6.305268467208112e-05,0.010314329453150316,0.28505302205814165,0.0604618665886068,5.6648455219404595e-05,2.289545086577671e-05,0.0061420479262799844,0.19112793128369077,0.13794251423568876,1.789803373023193e-05,0.003426269125208888,1.381870350229772e-05,1.3163841951858172e-05,0.016373239444941692,6.997969563091846e-06,0.0006322485493740949,0.16298015921370818,0.014828686188972985,1.4874902490167524e-05
