_id;author_prename;author_surname;title;source;year;editor_prename;editor_surname;volume;title_addition;year_first;edition;issue;pages;pages_exzerpt;archive;author_address;address;genre;textclass;note;female_education;author_address_geo;address_geo
Z_R_1843_BEC_0037;W.;Becker;"Wackernagel, Deutsches Lesebuch. 1843; Bone, Deutsches Lesebuch. 2. Aufl. 1842 (Fortsetzung)";Archiv für den Unterricht im Deutschen in Gymnasien, Realschulen und andern höhern Lehranstalten. Eine Vierteljahrsschrift, herausgegeben von Heinrich Viehoff, Oberlehrer an der Realschule zu Düsseldorf.;1843;;;1;;;;3;170-197;;https://opacplus.bsb-muenchen.de/discovery/fulldisplay?docid=alma991063255639707356&context=L&vid=49BVB_BSB:VU1&lang=de&search_scope=MyInst_and_CI&adaptor=Local%20Search%20Engine&tab=Everything&query=any,contains,%22archiv%20f%C3%BCr%20den%20unterricht%20im%20deutschen%22;;Düsseldorf;Rezension;Zeitschriftenartikel;;;;Düsseldorf
Z_E_1843_VIE_0038;Heinrich;Viehoff;Erläuterungen zu Klopstocks's Messias (Fortsetzung);Archiv für den Unterricht im Deutschen in Gymnasien, Realschulen und andern höhern Lehranstalten. Eine Vierteljahrsschrift, herausgegeben von Heinrich Viehoff, Oberlehrer an der Realschule zu Düsseldorf.;1843;;;1;;;;4;36-44;;https://opacplus.bsb-muenchen.de/discovery/fulldisplay?docid=alma991063255639707356&context=L&vid=49BVB_BSB:VU1&lang=de&search_scope=MyInst_and_CI&adaptor=Local%20Search%20Engine&tab=Everything&query=any,contains,%22archiv%20f%C3%BCr%20den%20unterricht%20im%20deutschen%22;;Düsseldorf;Erläuterung;Zeitschriftenartikel;;;;Düsseldorf
Z_E_1843_WIN_0039;[unknown];Winckelmann;Beiträge zur Erklärung von Schiller's Gedichtne, mit Rücksicht auf eine gleichnamige Programmschrift;Archiv für den Unterricht im Deutschen in Gymnasien, Realschulen und andern höhern Lehranstalten. Eine Vierteljahrsschrift, herausgegeben von Heinrich Viehoff, Oberlehrer an der Realschule zu Düsseldorf.;1843;;;1;;;;4;45-61;;https://opacplus.bsb-muenchen.de/discovery/fulldisplay?docid=alma991063255639707356&context=L&vid=49BVB_BSB:VU1&lang=de&search_scope=MyInst_and_CI&adaptor=Local%20Search%20Engine&tab=Everything&query=any,contains,%22archiv%20f%C3%BCr%20den%20unterricht%20im%20deutschen%22;;Düsseldorf;Erläuterung;Zeitschriftenartikel;;;;Düsseldorf
Z_E_1843_VIE_0040;Heinrich;Viehoff;Commentar zu einer Auswahl kleinerer Dichtungen von Göthe;Archiv für den Unterricht im Deutschen in Gymnasien, Realschulen und andern höhern Lehranstalten. Eine Vierteljahrsschrift, herausgegeben von Heinrich Viehoff, Oberlehrer an der Realschule zu Düsseldorf.;1843;;;1;;;;4;61-78;;https://opacplus.bsb-muenchen.de/discovery/fulldisplay?docid=alma991063255639707356&context=L&vid=49BVB_BSB:VU1&lang=de&search_scope=MyInst_and_CI&adaptor=Local%20Search%20Engine&tab=Everything&query=any,contains,%22archiv%20f%C3%BCr%20den%20unterricht%20im%20deutschen%22;;Düsseldorf;Erläuterung;Zeitschriftenartikel;;;;Düsseldorf
Z_E_1843_VIE_0041;Heinrich;Viehoff;Commentar zu Göthe's Hermann und Dorothea (Fortsetzung);Archiv für den Unterricht im Deutschen in Gymnasien, Realschulen und andern höhern Lehranstalten. Eine Vierteljahrsschrift, herausgegeben von Heinrich Viehoff, Oberlehrer an der Realschule zu Düsseldorf.;1843;;;1;;;;4;78-108;;https://opacplus.bsb-muenchen.de/discovery/fulldisplay?docid=alma991063255639707356&context=L&vid=49BVB_BSB:VU1&lang=de&search_scope=MyInst_and_CI&adaptor=Local%20Search%20Engine&tab=Everything&query=any,contains,%22archiv%20f%C3%BCr%20den%20unterricht%20im%20deutschen%22;;Düsseldorf;Erläuterung;Zeitschriftenartikel;;;;Düsseldorf
Z_L_1843_NOD_0042;[unknown];Nodnagel;Aufgaben zu Lehrmittel Aufsätzen für die oberste Bildungsstufe;Archiv für den Unterricht im Deutschen in Gymnasien, Realschulen und andern höhern Lehranstalten. Eine Vierteljahrsschrift, herausgegeben von Heinrich Viehoff, Oberlehrer an der Realschule zu Düsseldorf.;1843;;;1;;;;4;114-120;;https://opacplus.bsb-muenchen.de/discovery/fulldisplay?docid=alma991063255639707356&context=L&vid=49BVB_BSB:VU1&lang=de&search_scope=MyInst_and_CI&adaptor=Local%20Search%20Engine&tab=Everything&query=any,contains,%22archiv%20f%C3%BCr%20den%20unterricht%20im%20deutschen%22;;Düsseldorf;Lehrmittel;Zeitschriftenartikel;;;;Düsseldorf
Z_T_1843_ECH_0043;C. H.;E.;Ueber einen Gebrauch, den man von Fabeln zu stylistischen und Verstandesübungen machen kann;Archiv für den Unterricht im Deutschen in Gymnasien, Realschulen und andern höhern Lehranstalten. Eine Vierteljahrsschrift, herausgegeben von Heinrich Viehoff, Oberlehrer an der Realschule zu Düsseldorf.;1843;;;1;;;;4;120-126;;https://opacplus.bsb-muenchen.de/discovery/fulldisplay?docid=alma991063255639707356&context=L&vid=49BVB_BSB:VU1&lang=de&search_scope=MyInst_and_CI&adaptor=Local%20Search%20Engine&tab=Everything&query=any,contains,%22archiv%20f%C3%BCr%20den%20unterricht%20im%20deutschen%22;;Düsseldorf;Theorie;Zeitschriftenartikel;;;;Düsseldorf
Z_R_1843_ECH_0044;C. H.;E.;Kleinpaul, Die Lehre vo nden Formen und Gattungen der deutschen Dichtkunst, 1843;Archiv für den Unterricht im Deutschen in Gymnasien, Realschulen und andern höhern Lehranstalten. Eine Vierteljahrsschrift, herausgegeben von Heinrich Viehoff, Oberlehrer an der Realschule zu Düsseldorf.;1843;;;1;;;;4;168-176;;https://opacplus.bsb-muenchen.de/discovery/fulldisplay?docid=alma991063255639707356&context=L&vid=49BVB_BSB:VU1&lang=de&search_scope=MyInst_and_CI&adaptor=Local%20Search%20Engine&tab=Everything&query=any,contains,%22archiv%20f%C3%BCr%20den%20unterricht%20im%20deutschen%22;;Düsseldorf;Rezension;Zeitschriftenartikel;;;;Düsseldorf
Z_R_1843_NA_0045;A.;N.;Vollmer u. Maßmann, Dichtungen des deutschen Mittelalters, 1843;Archiv für den Unterricht im Deutschen in Gymnasien, Realschulen und andern höhern Lehranstalten. Eine Vierteljahrsschrift, herausgegeben von Heinrich Viehoff, Oberlehrer an der Realschule zu Düsseldorf.;1843;;;1;;;;4;178-181;;https://opacplus.bsb-muenchen.de/discovery/fulldisplay?docid=alma991063255639707356&context=L&vid=49BVB_BSB:VU1&lang=de&search_scope=MyInst_and_CI&adaptor=Local%20Search%20Engine&tab=Everything&query=any,contains,%22archiv%20f%C3%BCr%20den%20unterricht%20im%20deutschen%22;;Düsseldorf;Rezension;Zeitschriftenartikel;;;;Düsseldorf
Z_R_1843_H_0046;[unknown];H.;Mager, Ueber Wesen, Einrichtung und pädagogische Bedeutung des schulmäßigen Studiums der neuern Sprachen und Litteraturen. 1843;Archiv für den Unterricht im Deutschen in Gymnasien, Realschulen und andern höhern Lehranstalten. Eine Vierteljahrsschrift, herausgegeben von Heinrich Viehoff, Oberlehrer an der Realschule zu Düsseldorf.;1843;;;1;;;;4;196-200;;https://opacplus.bsb-muenchen.de/discovery/fulldisplay?docid=alma991063255639707356&context=L&vid=49BVB_BSB:VU1&lang=de&search_scope=MyInst_and_CI&adaptor=Local%20Search%20Engine&tab=Everything&query=any,contains,%22archiv%20f%C3%BCr%20den%20unterricht%20im%20deutschen%22;;Düsseldorf;Rezension;Zeitschriftenartikel;;;;Düsseldorf
Z_R_1843_BEC_0047;[unknown];Becker;Geß_Ueber den deutschen Unterricht in den untern und mittlern Klassen. 1843;Archiv für den Unterricht im Deutschen in Gymnasien, Realschulen und andern höhern Lehranstalten. Eine Vierteljahrsschrift, herausgegeben von Heinrich Viehoff, Oberlehrer an der Realschule zu Düsseldorf.;1843;;;1;;;;4;200-218;;https://opacplus.bsb-muenchen.de/discovery/fulldisplay?docid=alma991063255639707356&context=L&vid=49BVB_BSB:VU1&lang=de&search_scope=MyInst_and_CI&adaptor=Local%20Search%20Engine&tab=Everything&query=any,contains,%22archiv%20f%C3%BCr%20den%20unterricht%20im%20deutschen%22;;Düsseldorf;Rezension;Zeitschriftenartikel;;;;Düsseldorf
Z_E_1844_BIL_0048;[unknown];Biller;Erläuterung zweier Gedichte für die Schule;Archiv für den Unterricht im Deutschen in Gymnasien, Realschulen und andern höhern Lehranstalten. Eine Vierteljahrsschrift, herausgegeben von Heinrich Viehoff, Oberlehrer an der Realschule zu Düsseldorf.;1844;;;2;;;;1;67-78;;https://opacplus.bsb-muenchen.de/discovery/fulldisplay?docid=alma991063255639707356&context=L&vid=49BVB_BSB:VU1&lang=de&search_scope=MyInst_and_CI&adaptor=Local%20Search%20Engine&tab=Everything&query=any,contains,%22archiv%20f%C3%BCr%20den%20unterricht%20im%20deutschen%22;;Düsseldorf;Erläuterung;Zeitschriftenartikel;;;;Düsseldorf
Z_R_1844_E_0049;[unknown];E.;Mundt, Lesebuch der deutschen Prosa;Archiv für den Unterricht im Deutschen in Gymnasien, Realschulen und andern höhern Lehranstalten. Eine Vierteljahrsschrift, herausgegeben von Heinrich Viehoff, Oberlehrer an der Realschule zu Düsseldorf.;1844;;;2;;;;1;166f.;;https://opacplus.bsb-muenchen.de/discovery/fulldisplay?docid=alma991063255639707356&context=L&vid=49BVB_BSB:VU1&lang=de&search_scope=MyInst_and_CI&adaptor=Local%20Search%20Engine&tab=Everything&query=any,contains,%22archiv%20f%C3%BCr%20den%20unterricht%20im%20deutschen%22;;Düsseldorf;Rezension;Zeitschriftenartikel;;;;Düsseldorf
Z_T_1844_V_0050;[unknown];V.;Ueber Besprechung von Gedichten und Prosastücken zum Behuf der Declamation;Archiv für den Unterricht im Deutschen in Gymnasien, Realschulen und andern höhern Lehranstalten. Eine Vierteljahrsschrift, herausgegeben von Heinrich Viehoff, Oberlehrer an der Realschule zu Düsseldorf.;1844;;;2;;;;1;58-67;;https://opacplus.bsb-muenchen.de/discovery/fulldisplay?docid=alma991063255639707356&context=L&vid=49BVB_BSB:VU1&lang=de&search_scope=MyInst_and_CI&adaptor=Local%20Search%20Engine&tab=Everything&query=any,contains,%22archiv%20f%C3%BCr%20den%20unterricht%20im%20deutschen%22;;Düsseldorf;Theorie;Zeitschriftenartikel;;;;Düsseldorf
Z_E_1844_VIE_0051;[unknown];Viehoff;Auswahl aus Rückert's Gedichten erläutert;Archiv für den Unterricht im Deutschen in Gymnasien, Realschulen und andern höhern Lehranstalten. Eine Vierteljahrsschrift, herausgegeben von Heinrich Viehoff, Oberlehrer an der Realschule zu Düsseldorf.;1844;;;2;;;;1;79-114;;https://opacplus.bsb-muenchen.de/discovery/fulldisplay?docid=alma991063255639707356&context=L&vid=49BVB_BSB:VU1&lang=de&search_scope=MyInst_and_CI&adaptor=Local%20Search%20Engine&tab=Everything&query=any,contains,%22archiv%20f%C3%BCr%20den%20unterricht%20im%20deutschen%22;;Düsseldorf;Erläuterung;Zeitschriftenartikel;;;;Düsseldorf
Z_K_1844_VIE_0052;[unknown];Viehoff;Briefe an den Herausgeber, den deutschen Unterricht betreffend;Archiv für den Unterricht im Deutschen in Gymnasien, Realschulen und andern höhern Lehranstalten. Eine Vierteljahrsschrift, herausgegeben von Heinrich Viehoff, Oberlehrer an der Realschule zu Düsseldorf.;1844;;;2;;;;1;2-15;;https://opacplus.bsb-muenchen.de/discovery/fulldisplay?docid=alma991063255639707356&context=L&vid=49BVB_BSB:VU1&lang=de&search_scope=MyInst_and_CI&adaptor=Local%20Search%20Engine&tab=Everything&query=any,contains,%22archiv%20f%C3%BCr%20den%20unterricht%20im%20deutschen%22;;Düsseldorf;Kommentar;Zeitschriftenartikel;;;;Düsseldorf
Z_E_1844_VIE_0053;[unknown];Viehoff;Sprachlicher Commentar zu Lessings Nathan;Archiv für den Unterricht im Deutschen in Gymnasien, Realschulen und andern höhern Lehranstalten. Eine Vierteljahrsschrift, herausgegeben von Heinrich Viehoff, Oberlehrer an der Realschule zu Düsseldorf.;1844;;;2;;;;1;117-132;;https://opacplus.bsb-muenchen.de/discovery/fulldisplay?docid=alma991063255639707356&context=L&vid=49BVB_BSB:VU1&lang=de&search_scope=MyInst_and_CI&adaptor=Local%20Search%20Engine&tab=Everything&query=any,contains,%22archiv%20f%C3%BCr%20den%20unterricht%20im%20deutschen%22;;Düsseldorf;Erläuterung;Zeitschriftenartikel;;;;Düsseldorf
Z_R_1844_ON_0054;[unknown];[unknown];Erk, Neue Sammlung deutscher Volkslieder;Archiv für den Unterricht im Deutschen in Gymnasien, Realschulen und andern höhern Lehranstalten. Eine Vierteljahrsschrift, herausgegeben von Heinrich Viehoff, Oberlehrer an der Realschule zu Düsseldorf.;1844;;;2;;;;2;164-167;;https://opacplus.bsb-muenchen.de/discovery/fulldisplay?docid=alma991063255639707356&context=L&vid=49BVB_BSB:VU1&lang=de&search_scope=MyInst_and_CI&adaptor=Local%20Search%20Engine&tab=Everything&query=any,contains,%22archiv%20f%C3%BCr%20den%20unterricht%20im%20deutschen%22;;Düsseldorf;Rezension;Zeitschriftenartikel;;;;Düsseldorf
Z_R_1844_ON_0055;[unknown];[unknown];Reimnitz, Leitfaden zu einem wissenschaftlichen Unterricht in der deutschen Grammatik;Archiv für den Unterricht im Deutschen in Gymnasien, Realschulen und andern höhern Lehranstalten. Eine Vierteljahrsschrift, herausgegeben von Heinrich Viehoff, Oberlehrer an der Realschule zu Düsseldorf.;1844;;;2;;;;2;195-199;;https://opacplus.bsb-muenchen.de/discovery/fulldisplay?docid=alma991063255639707356&context=L&vid=49BVB_BSB:VU1&lang=de&search_scope=MyInst_and_CI&adaptor=Local%20Search%20Engine&tab=Everything&query=any,contains,%22archiv%20f%C3%BCr%20den%20unterricht%20im%20deutschen%22;;Düsseldorf;Rezension;Zeitschriftenartikel;;;;Düsseldorf
Z_R_1844_ON_0056;[unknown];[unknown];Kellner, Praktischer Lehrgang für gesammten deutschen Unterricht;Archiv für den Unterricht im Deutschen in Gymnasien, Realschulen und andern höhern Lehranstalten. Eine Vierteljahrsschrift, herausgegeben von Heinrich Viehoff, Oberlehrer an der Realschule zu Düsseldorf.;1844;;;2;;;;2;202;;https://opacplus.bsb-muenchen.de/discovery/fulldisplay?docid=alma991063255639707356&context=L&vid=49BVB_BSB:VU1&lang=de&search_scope=MyInst_and_CI&adaptor=Local%20Search%20Engine&tab=Everything&query=any,contains,%22archiv%20f%C3%BCr%20den%20unterricht%20im%20deutschen%22;;Düsseldorf;Rezension;Zeitschriftenartikel;;;;Düsseldorf
Z_R_1844_VIE_0057;[unknown];Viehoff;Götzinger, Deutsche Dichter;Archiv für den Unterricht im Deutschen in Gymnasien, Realschulen und andern höhern Lehranstalten. Eine Vierteljahrsschrift, herausgegeben von Heinrich Viehoff, Oberlehrer an der Realschule zu Düsseldorf.;1844;;;2;;;;2;147-154;;https://opacplus.bsb-muenchen.de/discovery/fulldisplay?docid=alma991063255639707356&context=L&vid=49BVB_BSB:VU1&lang=de&search_scope=MyInst_and_CI&adaptor=Local%20Search%20Engine&tab=Everything&query=any,contains,%22archiv%20f%C3%BCr%20den%20unterricht%20im%20deutschen%22;;Düsseldorf;Rezension;Zeitschriftenartikel;;;;Düsseldorf
Z_E_1844_VIE_0058;[unknown];Viehoff;Sprachlicher Commentar zu Lessing's Nathan [Fortsetzung];Archiv für den Unterricht im Deutschen in Gymnasien, Realschulen und andern höhern Lehranstalten. Eine Vierteljahrsschrift, herausgegeben von Heinrich Viehoff, Oberlehrer an der Realschule zu Düsseldorf.;1844;;;2;;;;2;23-31;;https://opacplus.bsb-muenchen.de/discovery/fulldisplay?docid=alma991063255639707356&context=L&vid=49BVB_BSB:VU1&lang=de&search_scope=MyInst_and_CI&adaptor=Local%20Search%20Engine&tab=Everything&query=any,contains,%22archiv%20f%C3%BCr%20den%20unterricht%20im%20deutschen%22;;Düsseldorf;Erläuterung;Zeitschriftenartikel;;;;Düsseldorf
Z_E_1844_VIE_0059;[unknown];Viehoff;Ueber Göthe's Elpenor;Archiv für den Unterricht im Deutschen in Gymnasien, Realschulen und andern höhern Lehranstalten. Eine Vierteljahrsschrift, herausgegeben von Heinrich Viehoff, Oberlehrer an der Realschule zu Düsseldorf.;1844;;;2;;;;2;121-146;;https://opacplus.bsb-muenchen.de/discovery/fulldisplay?docid=alma991063255639707356&context=L&vid=49BVB_BSB:VU1&lang=de&search_scope=MyInst_and_CI&adaptor=Local%20Search%20Engine&tab=Everything&query=any,contains,%22archiv%20f%C3%BCr%20den%20unterricht%20im%20deutschen%22;;Düsseldorf;Erläuterung;Zeitschriftenartikel;;;;Düsseldorf
Z_E_1844_DEL_0060;[unknown];Delbrück;[Erläuterungen] deutscher Gedichte;Archiv für den Unterricht im Deutschen in Gymnasien, Realschulen und andern höhern Lehranstalten. Eine Vierteljahrsschrift, herausgegeben von Heinrich Viehoff, Oberlehrer an der Realschule zu Düsseldorf.;1844;;;2;;;;3;80-101;;https://opacplus.bsb-muenchen.de/discovery/fulldisplay?docid=alma991063255639707356&context=L&vid=49BVB_BSB:VU1&lang=de&search_scope=MyInst_and_CI&adaptor=Local%20Search%20Engine&tab=Everything&query=any,contains,%22archiv%20f%C3%BCr%20den%20unterricht%20im%20deutschen%22;;Düsseldorf;Erläuterung;Zeitschriftenartikel;;;;Düsseldorf
Z_R_1844_M_0061;[unknown];M.;Lesebuch für preuísche Schulen;Archiv für den Unterricht im Deutschen in Gymnasien, Realschulen und andern höhern Lehranstalten. Eine Vierteljahrsschrift, herausgegeben von Heinrich Viehoff, Oberlehrer an der Realschule zu Düsseldorf.;1844;;;2;;;;3;202-206;;https://opacplus.bsb-muenchen.de/discovery/fulldisplay?docid=alma991063255639707356&context=L&vid=49BVB_BSB:VU1&lang=de&search_scope=MyInst_and_CI&adaptor=Local%20Search%20Engine&tab=Everything&query=any,contains,%22archiv%20f%C3%BCr%20den%20unterricht%20im%20deutschen%22;;Düsseldorf;Rezension;Zeitschriftenartikel;;;;Düsseldorf
Z_R_1844_ON_0062;[unknown];[unknown];Hartung, Beiträge zur populären Erklärung des Faust;Archiv für den Unterricht im Deutschen in Gymnasien, Realschulen und andern höhern Lehranstalten. Eine Vierteljahrsschrift, herausgegeben von Heinrich Viehoff, Oberlehrer an der Realschule zu Düsseldorf.;1844;;;2;;;;3;174-182;;https://opacplus.bsb-muenchen.de/discovery/fulldisplay?docid=alma991063255639707356&context=L&vid=49BVB_BSB:VU1&lang=de&search_scope=MyInst_and_CI&adaptor=Local%20Search%20Engine&tab=Everything&query=any,contains,%22archiv%20f%C3%BCr%20den%20unterricht%20im%20deutschen%22;;Düsseldorf;Rezension;Zeitschriftenartikel;;;;Düsseldorf
Z_K_1844_ON_0063;[unknown];[unknown];Thiers über den mittleren Unterricht;Archiv für den Unterricht im Deutschen in Gymnasien, Realschulen und andern höhern Lehranstalten. Eine Vierteljahrsschrift, herausgegeben von Heinrich Viehoff, Oberlehrer an der Realschule zu Düsseldorf.;1844;;;2;;;;3;106-119;;https://opacplus.bsb-muenchen.de/discovery/fulldisplay?docid=alma991063255639707356&context=L&vid=49BVB_BSB:VU1&lang=de&search_scope=MyInst_and_CI&adaptor=Local%20Search%20Engine&tab=Everything&query=any,contains,%22archiv%20f%C3%BCr%20den%20unterricht%20im%20deutschen%22;;Düsseldorf;Kommentar;Zeitschriftenartikel;;;;Düsseldorf
Z_Q_1844_VIE_0064;[unknown];Viehoff;Briefwechsel des Herausgebers;Archiv für den Unterricht im Deutschen in Gymnasien, Realschulen und andern höhern Lehranstalten. Eine Vierteljahrsschrift, herausgegeben von Heinrich Viehoff, Oberlehrer an der Realschule zu Düsseldorf.;1844;;;2;;;;3;10-28;;https://opacplus.bsb-muenchen.de/discovery/fulldisplay?docid=alma991063255639707356&context=L&vid=49BVB_BSB:VU1&lang=de&search_scope=MyInst_and_CI&adaptor=Local%20Search%20Engine&tab=Everything&query=any,contains,%22archiv%20f%C3%BCr%20den%20unterricht%20im%20deutschen%22;;Düsseldorf;Quelle;Zeitschriftenartikel;;;;Düsseldorf
Z_R_1844_ECH_0065;C. H.;E.;Schäfer, Handbuch der Geschichte der deutschen Literatur;Archiv für den Unterricht im Deutschen in Gymnasien, Realschulen und andern höhern Lehranstalten. Eine Vierteljahrsschrift, herausgegeben von Heinrich Viehoff, Oberlehrer an der Realschule zu Düsseldorf.;1844;;;2;;;;4;187-189;;https://opacplus.bsb-muenchen.de/discovery/fulldisplay?docid=alma991063255639707356&context=L&vid=49BVB_BSB:VU1&lang=de&search_scope=MyInst_and_CI&adaptor=Local%20Search%20Engine&tab=Everything&query=any,contains,%22archiv%20f%C3%BCr%20den%20unterricht%20im%20deutschen%22;;Düsseldorf;Rezension;Zeitschriftenartikel;;;;Düsseldorf
Z_E_1844_HEN_0066;[unknown];Henneberger;Beiträge zur Orientierung in Schillers Wallenstein;Archiv für den Unterricht im Deutschen in Gymnasien, Realschulen und andern höhern Lehranstalten. Eine Vierteljahrsschrift, herausgegeben von Heinrich Viehoff, Oberlehrer an der Realschule zu Düsseldorf.;1844;;;2;;;;4;30-39;;https://opacplus.bsb-muenchen.de/discovery/fulldisplay?docid=alma991063255639707356&context=L&vid=49BVB_BSB:VU1&lang=de&search_scope=MyInst_and_CI&adaptor=Local%20Search%20Engine&tab=Everything&query=any,contains,%22archiv%20f%C3%BCr%20den%20unterricht%20im%20deutschen%22;;Düsseldorf;Erläuterung;Zeitschriftenartikel;;;;Düsseldorf
Z_R_1844_M_0067;[unknown];M.;Gervinus, Handbuch der Geschichte der poetischen National-Literatur der Deutschen;Archiv für den Unterricht im Deutschen in Gymnasien, Realschulen und andern höhern Lehranstalten. Eine Vierteljahrsschrift, herausgegeben von Heinrich Viehoff, Oberlehrer an der Realschule zu Düsseldorf.;1844;;;2;;;;4;189-191;;https://opacplus.bsb-muenchen.de/discovery/fulldisplay?docid=alma991063255639707356&context=L&vid=49BVB_BSB:VU1&lang=de&search_scope=MyInst_and_CI&adaptor=Local%20Search%20Engine&tab=Everything&query=any,contains,%22archiv%20f%C3%BCr%20den%20unterricht%20im%20deutschen%22;;Düsseldorf;Rezension;Zeitschriftenartikel;;;;Düsseldorf
Z_R_1844_ON_0068;[unknown];[unknown];Erk, Neue Sammlung deutscher Volkslieder;Archiv für den Unterricht im Deutschen in Gymnasien, Realschulen und andern höhern Lehranstalten. Eine Vierteljahrsschrift, herausgegeben von Heinrich Viehoff, Oberlehrer an der Realschule zu Düsseldorf.;1844;;;2;;;;4;184-185;;https://opacplus.bsb-muenchen.de/discovery/fulldisplay?docid=alma991063255639707356&context=L&vid=49BVB_BSB:VU1&lang=de&search_scope=MyInst_and_CI&adaptor=Local%20Search%20Engine&tab=Everything&query=any,contains,%22archiv%20f%C3%BCr%20den%20unterricht%20im%20deutschen%22;;Düsseldorf;Rezension;Zeitschriftenartikel;;;;Düsseldorf
Z_E_1844_VIE_0069;[unknown];Viehoff;Commentar zu einer Auswahl kleinerer Dichtungen von Göthe [Fortsetzung];Archiv für den Unterricht im Deutschen in Gymnasien, Realschulen und andern höhern Lehranstalten. Eine Vierteljahrsschrift, herausgegeben von Heinrich Viehoff, Oberlehrer an der Realschule zu Düsseldorf.;1844;;;2;;;;4;91-119;;https://opacplus.bsb-muenchen.de/discovery/fulldisplay?docid=alma991063255639707356&context=L&vid=49BVB_BSB:VU1&lang=de&search_scope=MyInst_and_CI&adaptor=Local%20Search%20Engine&tab=Everything&query=any,contains,%22archiv%20f%C3%BCr%20den%20unterricht%20im%20deutschen%22;;Düsseldorf;Erläuterung;Zeitschriftenartikel;;;;Düsseldorf
Z_T_1800_WIN_0070;W. A.;Winterfeld;Wie müssen Kinderschriften beschaffen seyn.?;Bibliothek der pädagogischen Literatur;1800;;;3;verbunden mit e. Correspondenzblatte, welches pädag. Abhandlungen, Aufsätze, Anfragen, Nachrichten, Wünsche, Zweifel, Vorschläge & c. Enthält, u. e. Anzeiger;;;10;230-233;;https://bbf-scripta-paedagogica.de/viewer/image/026398095_0003/126/LOG_0012/;;Gotha;Theorie;Zeitschriftenartikel;;;;Gotha
Z_R_1804_ON_0071;[unknown];[unknown];Etzler, Lesebuch für die deutschen Stunden in den untersten Classen der größern Schul-Anstalten.;Bibliothek der pädagogischen Literatur;1804;;;3;verbunden mit e. Correspondenzblatte, welches pädag. Abhandlungen, Aufsätze, Anfragen, Nachrichten, Wünsche, Zweifel, Vorschläge & c. Enthält, u. e. Anzeiger;;;9;81-85;;https://bbf-scripta-paedagogica.de/viewer/image/026398095_0015/1/LOG_0004/;;Gotha;Rezension;Zeitschriftenartikel;2Sammelrezension, enthällt Text von: Z_R_1804_ON_0072;;;Gotha
Z_R_1804_ON_0072;[unknown];[unknown];Etzler, Leitfaden für den Unterricht in der teutschen Sprache und die damit zusammenhängenden Uebungen in den mittlern Classen der größeren Schulanstalten.;Bibliothek der pädagogischen Literatur;1804;;;3;verbunden mit e. Correspondenzblatte, welches pädag. Abhandlungen, Aufsätze, Anfragen, Nachrichten, Wünsche, Zweifel, Vorschläge & c. Enthält, u. e. Anzeiger;;;9;81-85;;https://bbf-scripta-paedagogica.de/viewer/image/026398095_0015/1/LOG_0004/;;Gotha;Rezension;Zeitschriftenartikel;;;;Gotha
Z_R_1804_XYZ_0073;[unknown];X. Y. Z.;Helfrecht, Kurze Anleitung zur teutschen Dichtkunst für Anhänger.;Bibliothek der pädagogischen Literatur;1804;;;3;verbunden mit e. Correspondenzblatte, welches pädag. Abhandlungen, Aufsätze, Anfragen, Nachrichten, Wünsche, Zweifel, Vorschläge & c. Enthält, u. e. Anzeiger;;;11;224-225;;https://bbf-scripta-paedagogica.de/viewer/image/026398095_0015/245/LOG_0021/;;Gotha;Rezension;Zeitschriftenartikel;;;;Gotha
Z_T_1805_H_0074;[unknown];H.;Ueber Erzählungen für die Jugend und über die Auswahl des Stoffe für dieselben.;Bibliothek der pädagogischen Literatur;1805;;;3;verbunden mit e. Correspondenzblatte, welches pädag. Abhandlungen, Aufsätze, Anfragen, Nachrichten, Wünsche, Zweifel, Vorschläge & c. Enthält, u. e. Anzeiger;;;10 u. 11;223-238;;https://bbf-scripta-paedagogica.de/viewer/image/026398095_0018/111/LOG_0014/;;Gotha;Theorie;Zeitschriftenartikel;;;;Gotha
Z_R_1805_MG_0075;G.;M.;Müller, Sammlung deutscher poetischer Meisterstücke des achtzehnten Jahrhunderts.;Bibliothek der pädagogischen Literatur;1805;;;3;verbunden mit e. Correspondenzblatte, welches pädag. Abhandlungen, Aufsätze, Anfragen, Nachrichten, Wünsche, Zweifel, Vorschläge & c. Enthält, u. e. Anzeiger;;;9;66-68;;https://bbf-scripta-paedagogica.de/viewer/image/026398095_0018/1/LOG_0004/;;Gotha;Rezension;Zeitschriftenartikel;;;;Gotha
Z_R_1849_ON_0077;[unknown];[unknown];Seineke, Deutsches Lesebuch für die oberen Klassen der höheren Töchterschulen.;Die Erzieherin: Eine Zeitschrift über weibliche Erziehung;1849;;;5;;;;3;106-108;;https://www.e-periodica.ch/digbib/view?pid=erz-001%3A1849%3A5#117;;Zürich;Rezension;Zeitschriftenartikel;;1;;Zürich
Z_R_1846_WIL_0078;[unknown];Wildermuth;Brandauer, J.F., Deutsches Sprach- und Lesebuch für die Elementarklasse der Gymnasien und Realschulen;Die Mittelschule;1846;;;2;Zeitschrift für das Unterrichts- u. Erziehungswesen in Gymnasien, Seminarien, lateinischen und Realschulen, Gewerbeschulen, höheren Bürger- und Töchterschulen;;;3;455-457;;https://bbf-scripta-paedagogica.de/viewer/toc/1010989391/1/LOG_0000/;;Reutlingen;Rezension;Zeitschriftenartikel;;;;Reutlingen
