,0 Allgemeiner Diskurs der Literaturvermittlung (Verordnungen Verfächerung),1 Allgemeiner Diskurs der Literaturvermittlung,2 Literaturvermittlung (Oberstufe),3 Kanon Poetologie,4 Goethes und Lessings Dramen,5 Lyrik (Ästhetik),6 Handlung,7 Interdiskurs (Pädagogik Religion Staat Ästhetik),8 Lyrik (Deklamation),9 Jugendliteratur,10 Mittelalterliche Literatur (Handlung) ,11 Handlung (Robinson),12 Literatur (Patriotisch),13 Literaturvermittlung (Idealistische Poetologie),14 Rauschen,15 Lesebuch Kanon,16 Schiller (Wallenstein Wilhelm Tell ),17 Diskurs der Literaturvermittlung (Methode),18 Prosa (Unterstufe),19 Handlung (Figuren),20 Schiller (Maria Stuart) ,21 Lesebuch (Form),22 Religion Schiller (Johanna) Nation,23 Literaturvermittlung (Patriotisch) ,24 Lyrik (Unterstufe),25 Rauschen (Praxis),26 Mittelalterliche Literatur ,27 Handlung (Idylle Natur),28 Mittelaterliche Literatur (Nibelungen),29 Rauschen
M_X_1787_TRA_0955,0.06499051825710535,0.23904127556837862,0.0036797596187126917,0.00011146797248763082,2.631267786989989e-05,0.0061019374505518285,0.371157337429716,0.03201101320994436,4.514777550528975e-05,0.003011691626723055,8.817409168585226e-05,0.013523553011300532,0.005530608861024321,0.03364746600996559,2.080216093400377e-05,2.117068850415593e-05,1.819625684933605e-05,0.07692415446463474,0.0973718468917339,9.066996186433702e-05,3.274528408480167e-05,0.022135376116811767,0.00012127403909244877,0.0011076484772718706,1.888753434894145e-05,0.029071034925014824,1.4434860038429887e-05,3.5040020637035216e-05,2.213142467161757e-05,2.8323332536707883e-05
M_X_1788_TRA_0954,0.08432244907577789,0.3827521703858153,3.865497699421147e-05,2.3076488270996227e-05,5.447342305527499e-06,0.0003334907652664656,0.39161153208498267,0.0038377707574094857,0.008583740949024444,3.6551676435157175e-06,0.0057000816554832745,0.0020765514031750192,8.600418038365337e-06,0.054693167117325706,0.00031422440211241064,4.382829740706739e-06,3.7670525298765385e-06,0.01809453169869834,0.000116903857537698,0.000122076767015792,6.77904286988997e-06,3.7080695333395744e-05,0.0016780018609477041,2.269733849541002e-05,0.004136148379661961,0.03070851034274752,2.9883550488662827e-06,0.010647767514600401,4.581724691473073e-06,0.0001091695504556735
M_X_1793_MOR_0945,7.60097533052738e-05,0.24359796925785562,0.002019072466728025,7.075741757204842e-05,1.6702709252973115e-05,0.19424494289487526,0.26221018872810165,4.7374232176085944e-05,2.865881501730349e-05,1.1207520841597993e-05,5.5970974309631815e-05,0.001932535725301017,2.637070958494338e-05,0.19620909590364738,1.3204754287350022e-05,1.3438687484358359e-05,1.1550583682497572e-05,0.0038501233941076853,0.005109822302667718,5.755529781066496e-05,2.0785986214657026e-05,0.00011369729279236305,0.02795168743904312,0.0003863528790738972,0.0003287474067328532,0.04917918113448034,9.162931706204634e-06,0.012375805231054247,1.4048541675302723e-05,1.797902861787686e-05
M_X_1794_RAM_0947,0.022203971836407158,0.15985627359778964,4.967875108905064e-05,2.9657529404192682e-05,7.000836206258264e-06,0.016095119769679492,0.29869863887887116,0.21178344914730982,1.2012163222315732e-05,4.6975623236863164e-06,0.0002889941694219284,0.004793024552260123,1.1053118128972476e-05,0.07573422642503831,5.5346902415348465e-06,5.632741879185798e-06,0.00027037564027862667,0.033212335112555155,0.00015024294648616196,2.4123943407753267e-05,8.712316227887003e-06,4.765550976663482e-05,0.10292680212045534,0.00042747168020985823,5.025278497719055e-06,0.06973698922840199,3.840585564455702e-06,0.0002748571465683943,5.888358452272086e-06,0.0033267143638548917
M_X_1796_NIE_0946,0.13771236801244416,2.774440771955804e-05,0.16405150812187327,0.0017674151348746625,4.191641926027197e-05,0.00018138965087979023,0.21923440387889462,0.15035926778555403,7.192096129878104e-05,0.030235186332661153,0.013654147331176345,8.027482474183845e-05,6.617882778248098e-05,0.04644652313966682,3.3138098050704797e-05,3.372516699959115e-05,2.898686081422648e-05,0.02079102533345759,0.0008995563030289023,0.0009393610060047375,0.006411544778546395,0.08931666590112172,0.007347494815710494,0.05104970146212863,0.0032097786436284786,0.05505466501796477,0.0008179175517776894,5.5819183557547135e-05,3.525563152292635e-05,4.511941685778967e-05
M_X_1810_GLE_0959,0.36321495545251625,0.15683444564572496,0.02147691019939241,0.0034911835102464416,0.0008241146316715734,0.003566284238060264,0.07491526998025375,0.002337453002935386,0.001414031006851463,0.0005529810625591136,0.002761617781814092,0.0015782755013933661,0.0013011354797213643,0.006704562103597543,0.0006515249143725611,0.0006630672197296374,0.0005699078438666333,0.1743368733549748,0.0020571922001280025,0.03409758169405091,0.0010255842398845143,0.021238741111003386,0.003798310097974747,0.00343382290022226,0.0005915586961587083,0.0821750208346604,0.0004521006726346785,0.0010974555248171125,0.0006931575334824208,0.032144881565301195
M_X_1829_ARN_0935,0.2523395734099508,1.0544468418015633e-05,0.01008288231000427,6.748674171813817e-05,1.593064676506566e-05,0.010340891325972853,0.15885073008429018,0.012431951076475403,0.011205635716714093,1.0689466776644515e-05,5.338378387114612e-05,3.050904394168625e-05,2.5151755501406766e-05,0.28895274791973546,1.2594380527447365e-05,1.2817500446001834e-05,1.1016671953590183e-05,0.06258482681098594,0.00034188306066554086,0.010024731454545603,1.9825179199014244e-05,0.00010844177325884851,0.026659654570689275,6.637792556392131e-05,1.1435196351498354e-05,0.15566778670900633,8.739386295548625e-06,2.121449569554369e-05,1.3399164866245525e-05,1.7147969814503e-05
M_X_1829_KLU_0940,0.2639303775729169,0.0674115914080101,0.0008961675599346461,0.000250642089237991,1.0803187661757373e-05,4.674985299167257e-05,0.23126348535533878,3.064129973039079e-05,1.8536307619700044e-05,7.248940817986646e-06,0.0016752153663310428,2.068936258166289e-05,1.705637810639233e-05,0.10498476954807155,8.54073650166933e-06,8.692042747220246e-06,7.470831302570999e-06,0.10759198830006296,2.6967405431460845e-05,0.00147136337519954,1.3444220719562033e-05,0.0015076755984626473,0.017874066060930793,0.0666299473555827,7.754648882503848e-06,0.13424708711564778,5.926515827746636e-06,1.438636996528483e-05,9.08649188545861e-06,1.1628701499456237e-05
M_X_1832_REI_0949,0.10778349173186777,0.08660977732834295,2.2242163431969175e-05,0.005838641930775203,3.134413399018865e-06,0.06320092692980514,0.19888227755660717,0.030443443230107305,0.0038096972127701577,2.1031919411178705e-06,0.010591266032832123,6.544525309992171e-05,0.005057560043356056,0.10975632980447213,2.477990734446531e-06,2.521890399828525e-06,6.16100571509331e-05,0.08352589376963267,0.050117840288380934,0.026224937265057376,3.900676992952221e-06,0.0037067704740852917,0.07895406830261457,0.03139869291337832,2.2499169803417804e-06,0.10392079583402226,1.7195064273246755e-06,4.1740301283534315e-06,2.6363350158840645e-06,3.3739261905182113e-06
M_X_1833_TIT_0953,0.2728539158746337,0.16699568064115872,0.0005191491666862322,0.0012177557495793344,1.992085548219744e-05,0.000841782666506533,0.18239376359612908,0.03707977006096967,3.41805693677575e-05,1.3366897526486497e-05,6.675502001098958e-05,3.815075836061564e-05,3.1451609834563016e-05,0.2676362884330479,1.574894215376487e-05,1.6027947753366145e-05,1.3776059008696704e-05,0.06390472149792706,4.972734003609526e-05,0.0015797983999138194,2.4790866030516863e-05,0.0020245458418731693,0.0004696028456304739,0.0008385807537305189,1.4299412778914332e-05,0.0012307932611216514,1.0928373088938015e-05,2.6528169829574636e-05,1.6755303837879953e-05,2.144308599176892e-05
M_X_1841_GNT_0939,0.08414621097880166,0.037751946111490985,0.0022405441097341993,0.012779663221769797,9.203120860584738e-07,0.016985975571069494,0.29914475975904253,0.05101840222285202,0.00761118746279306,0.0021299116159940895,0.0030923057249126573,0.004050911915076857,1.4530147403865905e-06,0.06114615262254875,0.0012224536914345974,7.40465892407021e-07,6.36432186122148e-07,0.290424452182075,0.01157378895822712,0.0029527671787225643,0.003544151032853714,0.0069351970678461685,0.023513742781901638,0.04798276451239806,6.606103043985436e-07,0.02974480530474412,5.048735905791733e-07,1.2255595818657185e-06,7.740685956666497e-07,9.906367333597678e-07
M_X_1842_HIE_0933,0.14651847823873948,0.0013444235132722786,0.05339831423537837,0.026826582511815016,0.0018487812525736845,0.01792968236436446,0.20319777674140704,0.002776129091482279,3.7970237664582023e-06,1.4848912271121266e-06,0.007099916600691588,4.23806094758349e-06,0.0030671185516735113,0.1805200547854878,1.7495058964941964e-06,1.7804998475095438e-06,1.53034383076995e-06,0.01998300725937982,0.005083586897385501,0.016626740240819546,0.0016814524029120646,0.0020714694305928164,0.011886990973299231,0.025021827645229196,1.58848173603423e-06,0.2730930941615527,1.214002373715938e-06,2.9469401237812927e-06,1.8612997987877722e-06,2.3820523953517544e-06
M_X_1843_WAC_0956,0.0799326434454025,0.022257570621184306,9.267473963178267e-05,0.001431305831980572,0.0006105165853918417,0.02348452657222116,0.27015090993520574,0.01450969727652395,0.013696432018225173,2.3861614877647618e-06,1.1916621456067854e-05,0.001355611416185048,0.0018264958897704344,0.05559953278648266,0.34307035077796266,2.86119285205898e-06,2.4592020245977967e-06,0.055108959904040314,0.0006158374225859053,0.005407458014560104,4.425485394283856e-06,0.008521653393128123,0.013167199982410744,0.06765718838910009,2.552627339521868e-06,0.01391004262720724,1.950853811595206e-06,0.0075580213272445585,2.9910351788456677e-06,3.827864010403337e-06
M_X_1844_DIE_0937,0.17520325951203394,3.5158737093978157e-06,3.7693176383315986e-05,0.00022397336678112398,0.00020678286351260197,0.013622282930177648,0.1478589444132825,0.04494311240267138,0.11666085795291575,0.002723423533822686,1.779991506258021e-05,0.0002116437821788163,0.0023253036176737176,0.11135597479853598,4.199382048216813e-06,0.00010500930769793181,3.6733219495930945e-06,0.10961584841200239,0.0011213503947039142,1.8303762353035304e-05,6.6103689220430165e-06,0.20110427615809728,0.010098034891370539,0.0025405208433372847,3.812871794024589e-06,0.057646701919204735,2.9139997669577564e-06,0.002323990805335558,4.467723702470452e-06,5.717698972605434e-06
M_X_1844_DIE_0938,0.029167535135234693,4.273027717259619e-06,4.581051560724326e-05,0.0011292113193308124,6.455716161536796e-06,0.012760576505658448,0.2057782401284185,0.2784223802998304,0.00025593529695197657,4.331786677959789e-06,0.004918802394557249,0.002460948055372983,0.050818323063457745,0.06824560160903106,5.103731638434277e-06,5.19414848625062e-06,0.00012689361326332518,0.02009734314408438,1.6115050532249735e-05,0.014101607023315185,0.0008650385442746863,0.025019507805851073,0.12086740448544217,0.1365354907538144,4.633985235213409e-06,0.026966003966846484,3.5415384059489503e-06,8.596936755945309e-06,5.429861477300839e-06,0.001353670556568977
M_X_1846_SEI_0957,0.25642735291224733,4.491986997195996e-05,0.0004815794655658168,0.00028749630067937657,0.03224355814005623,0.022173151979659182,0.28159314684056014,0.09028442767236063,0.00011644437547398734,0.0013325652860897343,0.00022741711910351342,0.00012996978439310143,0.00010714751487703166,0.05589430741503269,5.365258002989842e-05,5.460308007715516e-05,4.693147649183612e-05,0.0014862314494260985,0.007891574512257407,0.028548464202030232,8.445608033393085e-05,0.030063603916802274,0.0028868433753208964,0.1431428493001553,4.8714407673270286e-05,0.04409085411921312,3.723014574732363e-05,9.037462585940992e-05,5.708099447633159e-05,7.305105803479937e-05
M_X_1848_SCH_0951,0.2956059726030655,0.07381361449151537,0.005938126339127083,2.5326580767167577e-05,5.978490021844e-06,0.030638171673319493,0.14464803741002566,0.04684243844983617,1.0258002879881518e-05,4.01156785442909e-06,2.0033990076397775e-05,1.1449504685607133e-05,0.0002361967889126691,0.21150026754631496,4.726448299623704e-06,0.00023156796110278244,4.134362171214465e-06,0.056253477972720574,0.004323321594089848,2.0601075457508245e-05,7.440039175464536e-06,0.0111518274921971,0.00694366689734242,0.0467370131093836,4.291426976786529e-06,0.05569827424741819,3.279737134059937e-06,0.009305030398662305,5.028469630596408e-06,6.4353298358044254e-06
M_X_1849_SCH_0952,0.3718050364347853,0.008760108737384371,0.01906887354125032,0.00015012260325974696,3.543733336499715e-05,0.0008254021887572605,0.14502398921722442,0.00010051162557570711,6.080402683374214e-05,2.3778456910406044e-05,0.00011875091910739295,6.786662065596471e-05,5.594946379533129e-05,0.30271089727394324,2.8015890871141382e-05,0.0020446628677633456,2.4506316808699932e-05,0.04513138323373539,8.84602735956042e-05,0.00012211230193539835,4.410062533285851e-05,0.0015853265020955047,0.00016332919716829851,0.03375016693724008,2.5437314076342595e-05,0.068050387067457,1.9440550664897484e-05,4.7191125835635866e-05,2.9806113912396648e-05,3.814523865923824e-05
R_X_1889_HER_0988,0.001989336874623807,0.1066044431934372,0.001220425429840378,0.010855731132916886,4.683031424250115e-05,0.06503483392762112,0.29378158932299125,0.07651046227331734,8.03523124752433e-05,3.1423149079721326e-05,0.028576514607944647,8.968550593693076e-05,7.393702410528474e-05,0.019919451896549867,0.12259648613338041,3.7678795000711984e-05,3.2385013433637004e-05,0.03388571830592963,0.0072217963666393785,0.004601931249255799,5.827882480199527e-05,0.0012068914713066177,0.05350256211611839,0.11032102148396492,3.361532312295692e-05,0.01443882816491579,2.5690620885815824e-05,0.04713230168728952,3.938867709058595e-05,5.040880178167643e-05
V_X_1835_ALT_0967,0.15083151934756975,0.04329998671098856,0.0007033661346646599,0.00041989988402361695,0.005738386748268439,0.00042893257646346163,0.1161564573983619,0.1356235408766782,0.00017007168315274693,6.650944682636795e-05,0.0059714187116849966,0.00206958171339032,0.0001564932451790389,0.06095856704582628,0.03579371867345021,7.97499896087339e-05,6.854530472013385e-05,0.2728555110689716,0.00024742748804604123,0.0022213093998507353,0.00012335149444881458,0.0006747204985074522,0.09068510947184308,0.0004130008730074422,7.114934725750624e-05,0.07379523989291643,5.4376121865017686e-05,0.00013199576769290308,8.336908302446103e-05,0.00010669400171108066
V_X_1835_ON_0966,0.3606530895861971,0.0004987139978317885,0.01963561246346709,0.03176981381802565,0.0007534601291685678,0.003260533036782145,0.039914554234967044,0.016426025626104287,0.0012928007150044794,0.0005055718789732699,0.03110279655264033,0.001442963900217876,0.0011895841536367197,0.006129754325983699,0.07204052427943998,0.0006062199284237857,0.0005210474625149713,0.23083516284241148,0.001880821236833381,0.0025963226364034233,0.0009376569765413231,0.005128891104788977,0.017761637849482242,0.14602914229725675,0.0005408421043495765,0.0036849846004010697,0.0004133403510984783,0.0010033664610568306,0.0006337304843775235,0.0008110349656202976
V_X_1835_ON_0968,0.38027658677768955,0.03885253539872738,0.004342131365742168,0.013095087866168796,3.592013607007196e-05,0.00015544125801509692,0.12656362492910436,0.00010188100865596308,6.163242857414421e-05,2.4102417610287274e-05,0.00216398773982669,6.879124406652162e-05,5.671172635582498e-05,0.04457063772308629,0.010246492298909247,2.8900669689583462e-05,2.4840193963755487e-05,0.263732279506524,8.966546753454208e-05,0.00012377597535828506,4.470145782177331e-05,0.00705657570576927,0.0008467607291772249,0.0015120803826252664,2.57838752557463e-05,0.10576265511242168,1.970541118226438e-05,4.7834063693693647e-05,3.0212196172493765e-05,3.866493420801774e-05
V_X_1835_ON_0969,0.242466898313938,0.03487739429197935,0.00010437412160084933,6.230991143205742e-05,1.4708625186446743e-05,0.0017372979100033711,0.07971956874131633,4.1718371194764104e-05,2.523732898614605e-05,9.869490082814674e-06,0.004791290355403604,0.001980757616239547,2.322239328428278e-05,0.018529785400715492,0.008100925093294901,1.18342847385693e-05,0.0008469954039895712,0.5626677144273918,3.6716335137492314e-05,0.007024215686857647,0.006712894878618448,0.0012158884073219405,0.0003467327118074914,0.0003402274207096673,1.0558015600248565e-05,0.02824500440985504,8.068998031057918e-06,1.95871561466986e-05,1.237133035057908e-05,1.5832568785790145e-05
V_X_1835_ON_0970,0.30737553531847167,0.03806361020028706,0.0005470589028580018,0.0003265866218789161,7.709271449314547e-05,0.0003336120025056804,0.039172524790051844,0.00021865962582285145,0.0015942995041792578,5.172922496172259e-05,0.00025833858908772873,0.00014764152697259016,0.00012171615719478675,0.04887392520772221,0.0044470148487365194,6.202735626316623e-05,5.33126594361011e-05,0.5265543567050441,0.00019244231912290215,0.0002656511632025052,9.593941177056489e-05,0.0019868015221903425,0.016437563628836773,0.003245265580314443,5.5338012354421066e-05,0.0033010859596815188,4.2292257336688336e-05,0.00010266269059201458,0.005912931828190526,8.298367043989303e-05
V_X_1869_ONJ_0971,0.3633941531418736,4.0490334442190894e-05,0.0004340910522097105,0.0002591463727002573,0.01514265870946909,0.0060652924201698155,0.0925694419654133,0.23335647703418713,0.00010496182891439651,4.104712230495516e-05,0.012966248684797498,0.00011715350112858983,9.658172908178033e-05,0.07126464282520287,4.8361914459081686e-05,4.9218685968544366e-05,4.230357701851004e-05,0.13591293131133186,0.0001527029143686581,0.0002107941070931468,0.0023963564545472233,0.006216983456235096,0.0246443439351035,0.006055459973630412,4.3910693866104294e-05,0.028141924784872173,3.355889172389941e-05,8.14628098527356e-05,5.145225393756128e-05,6.584751409635179e-05
V_X_1886_ON_0980,0.49874586926520253,0.00017365568714868495,0.19093147324570459,0.0011114317044627839,0.00026236006416253943,0.006110859668017595,0.09848235483810984,0.05547485009450555,0.0004501622121826558,0.00017604364912124956,0.0008791716474679682,0.0005024500790282603,0.00041422148670197987,0.08671825222843295,0.00020741546354002716,0.00021109000086491837,0.00018143235508427623,0.015696659612976883,0.0006549150529284013,0.0009040576230956219,0.0003264986891865078,0.006761434958765599,0.0012092066354805501,0.030946286880758345,0.0001883249872233282,0.0012831373005311323,0.0001439279888039062,0.00034937918930348085,0.00022066936803479686,0.00028240802317304746
V_X_1886_ON_0981,0.30425870722269116,5.224978432126087e-05,0.19367854783766736,0.00033440924279243555,7.89392906854111e-05,0.0033356863948279447,0.15089190057701443,0.000223897107236093,0.004626570725628407,5.296827791097582e-05,0.0002645264875329872,0.00015117793544503497,0.00012463158389324524,0.09046471328983688,6.240747661538845e-05,6.351307693207489e-05,5.4589639865553e-05,0.15742109278633398,0.0001970518260939964,0.0002720142173074561,9.823741664482891e-05,0.04544860139394061,0.001860869658486728,0.00032891485439721056,5.666350538982405e-05,0.04529732470276624,4.3305269733885e-05,0.0001051217359314805,6.639533133317477e-05,8.497135074390862e-05
Z_B_1852_KAL_0886,0.128291308537932,3.411785592172293e-05,0.07954589327417999,0.0011958935682275114,0.005916739585466335,0.028571496756765596,0.2138776095845321,0.05195541418551655,8.844265194437211e-05,0.013720039966455693,0.032431297122827406,0.0108515714561866,8.138143492461507e-05,0.10794790561569552,4.0750585351903986e-05,4.1472515840263346e-05,3.564572546941251e-05,0.004061430036043357,0.0001286701160420242,0.0001776187594898777,6.414667679014177e-05,0.1763066996516139,0.03738380033898469,0.03345087353567428,3.699990991394651e-05,0.030555598903121716,2.8277302435310472e-05,0.04308006553387064,4.335455883171094e-05,5.548425395079027e-05
Z_B_1852_KAL_0887,0.1672678815830967,3.6432780318971866e-05,0.053627385444391655,0.00023317720135225471,5.504286521823565e-05,0.028422378708556708,0.23674024990434697,0.09723498038267378,9.444355813300122e-05,0.03657198905895582,0.00018444928594503346,0.00010541349754248623,8.690323176971425e-05,0.16224590171246592,4.351554585967243e-05,4.428645992145608e-05,3.8064317063682126e-05,0.06279308984078605,0.00013740048853395104,0.008540540117252726,6.849908121569051e-05,0.033778162331944514,0.035744886843182354,0.004404780958791754,3.951038402909373e-05,0.07125159398311856,3.0195940507001507e-05,7.329938604899066e-05,4.6296201067429245e-05,5.92489059098268e-05
Z_B_1852_KAL_0888,0.1311162558761306,2.059135738932852e-05,0.07455773995691028,0.0001317888738122853,0.0006210856028511823,0.00013462385521959837,0.1916203182659144,0.013067709856931028,5.33783324141135e-05,0.0012008266225538064,0.0001042484579504586,0.016578907956836874,4.911663309774907e-05,0.10880868506178208,2.4594448980925767e-05,2.503016008569643e-05,2.151348180338693e-05,0.07501827441670454,0.0596652386505518,0.017806480992659527,3.87148345474592e-05,0.19785374487017415,0.0048631910547737986,0.015469001004515112,0.00238223500244326,0.06563949114299235,1.706637257005579e-05,0.023050494066718545,2.6166040955464206e-05,3.3486749730177366e-05
Z_E_1843_HIE_0021,0.005897196052382414,1.8311812382887667e-05,0.055810634885799175,0.002215852778112595,0.0031756457807912766,0.0006443838239693425,0.2569766433927295,7.846849272275956e-05,0.006868092870484332,1.8563620500070916e-05,9.27077398104644e-05,5.2982840527732514e-05,4.3679226830924405e-05,0.11617567614360853,2.187174584384706e-05,0.0026455760417571105,1.913185396366606e-05,8.1206409857435e-05,6.906011414233517e-05,0.012162589311054425,3.442894867314665e-05,0.028520144604112962,0.010096113502611252,0.007985224181105102,1.9858674885151424e-05,0.49017088743030063,1.5177057376571187e-05,3.684167371687017e-05,2.3269356347908067e-05,2.9779633599556428e-05
Z_E_1843_HIE_0030,0.01738466275649783,1.9422555439702283e-05,0.018015841417291553,0.0006807962722561749,2.934371442150237e-05,0.2316259772857614,0.17239628976970336,8.322817088285052e-05,5.034848363757067e-05,1.9689637529333626e-05,0.05407766408058156,5.61966306767344e-05,0.10410957880586925,0.10541495104521251,2.3198424455908945e-05,2.360940382594736e-05,2.0292338437283313e-05,8.613216237346008e-05,7.324910650871106e-05,0.10138192478480254,3.651731190516956e-05,0.00409516187135815,0.011265003331745195,0.00012226590171534829,2.1063246272461718e-05,0.17877615065722954,1.609765500783881e-05,3.907638606684402e-05,2.468081008386581e-05,3.1585982450427215e-05
Z_E_1843_HIE_0031,0.0001424117808404269,2.0713562447984393e-05,0.00022206712396743953,0.00013257101103373765,0.007153023336771203,0.29746761529503496,0.23548791657314236,0.008990921754896884,5.369512076955237e-05,2.0998397343139763e-05,0.00010486714901961669,5.993199105558563e-05,0.0938188420842472,0.05604147134105264,2.4740411484683804e-05,2.5178708436521697e-05,2.1641159462317637e-05,9.185732174334029e-05,0.037467196031943345,0.06717078513633412,3.894459835259701e-05,0.00021302310873534192,0.028631150199868203,0.0025043025720470277,2.246330913439256e-05,0.06009427240720477,1.7167657639395e-05,0.10390022403945645,2.632133050288431e-05,3.368548603189838e-05
Z_E_1843_KEH_0025,0.009438102234380805,4.43708276281335e-06,0.00030182867741994015,0.026979889465769322,6.70357151821632e-06,0.13796470718207532,0.27190410888556027,0.0345982852473995,1.1502111016009498e-05,4.498097665813033e-06,0.019854693145239535,0.006242192226162297,1.0583788235271698e-05,0.03539658654887891,5.299680034241625e-06,5.393568270747402e-06,0.0011488028653745463,0.002689400080642811,0.011966923267677877,0.03498376040790262,0.004839270053865707,0.0002998913455778809,0.17051179150500204,0.011215343100682276,0.0025474054112193814,0.02380603483088652,0.00013080718489574927,0.014120320995483535,5.638331028858143e-06,0.17900579910737113
Z_E_1843_VIE_0018,5.501202570804397e-05,8.001409877533246e-06,0.0003150354395498502,0.00028046412503904115,0.26548761265231136,0.23343234984079653,0.17899959607532384,0.0007220475048776102,2.0741804833414554e-05,0.0004666183883480368,0.0011867763432776483,2.3151035772654376e-05,1.9085789527560694e-05,0.1387966986881654,9.556935139713206e-06,9.726244188725667e-06,8.359729887985074e-06,0.0011817507972985439,3.017605619192761e-05,0.022967003123670657,1.5043848431072615e-05,0.0003115418409478526,0.06585146308703523,5.0369252218527454e-05,8.677316808316645e-06,0.08717544271474151,0.002528419893040536,1.609809699986321e-05,1.0167625892671571e-05,1.3012314098165553e-05
Z_E_1843_VIE_0019,0.004186716549670505,4.997437278562495e-06,5.357680632893889e-05,0.013204981492129526,0.0053053858592471605,0.3020093075946143,0.12282292979785682,2.1414667348371448e-05,0.02292251448746843,0.0005778051523632114,0.01348466704443582,0.011326054577703165,0.05384938590305021,0.02841200434497695,5.968971052227939e-06,6.074716335382172e-06,5.221233060217779e-06,2.216186641683877e-05,0.05800867025772704,0.06331367574591751,0.016332457278432383,0.0033446440302598622,0.12131228048907092,0.03210484280488409,0.0012940823262083817,0.04012865555964463,0.019477267756947615,0.04854968418042428,0.004158708101309253,0.01375386296783733
Z_E_1843_VIE_0020,0.00011155897648498042,1.622607211579012e-05,0.0020335713662525887,0.0010336571509075281,0.05023409192811115,0.3687745558195344,0.11845433379895765,0.002394048300901912,0.03630453496427408,1.6449198946893683e-05,0.058659988595907896,4.694802312991069e-05,0.013520905464038314,0.050873917598596746,1.9380524327135482e-05,1.9723866423238545e-05,0.002806373680962719,7.195688963275421e-05,0.07305104281763507,0.07958297117964556,3.0507444722586147e-05,0.0006317762064033031,0.014060090928141193,0.0038213718500537458,1.7596744881004702e-05,0.04382082256714147,1.3448369956425584e-05,0.07953114303387296,2.0618945099176153e-05,2.638769294183923e-05
Z_E_1843_VIE_0024,7.505873506725277e-05,0.0003237119760593137,0.014818397249753189,0.031974942208431056,0.2449348259126479,0.1793027983414523,0.1973088927836679,4.6781495627780704e-05,2.8300241879300213e-05,1.1067294669825627e-05,0.007875140797934674,0.0075386627268934974,2.60407647466262e-05,0.09678777897103862,1.3039539145742858e-05,1.3270545419203108e-05,1.140606517975062e-05,4.8413792286231676e-05,0.0159937074370262,0.04447369746416778,2.0525916274606042e-05,0.007932144856716464,0.059194237022484025,6.872410730465559e-05,1.1839382662740643e-05,0.08140731594735087,9.048287008815027e-06,0.009718603289114476,1.3872769241242152e-05,1.7754078747972247e-05
Z_E_1843_VIE_0026,5.643520198662522e-05,8.208408558028043e-06,0.004556503355008356,0.027804285910646084,0.1013768456695734,0.3497727578478903,0.14999900642948008,0.016733261217350373,0.010839757381057222,8.321283453251384e-06,4.1556946354845216e-05,0.004257067821197371,0.0009603168467766302,0.05372291679541331,9.804175687788326e-06,9.97786480859786e-06,8.575998405982719e-06,0.009914143065517116,0.010614251373448123,0.06518879146975931,0.0009561703395491207,8.441718865076591e-05,0.10330307609953293,0.007577570739544078,8.901801387540653e-06,0.03886606544738433,6.8032308900209534e-06,0.026121974706629053,1.0430665178967526e-05,0.01718180471888027
Z_E_1843_VIE_0032,0.000609622077516562,0.03836554286859772,0.017391571812110748,0.12597118489360337,2.592458223141832e-05,0.15350572009411617,0.20048996115413026,0.004006697948465356,0.023643487062213277,1.7395399229416827e-05,0.03843525700968569,0.001524586418588741,0.0005325764047860971,0.014468641032784892,2.0495341994122555e-05,2.0858434011749678e-05,1.7927873374463804e-05,0.0010593879180708715,6.471411416379828e-05,0.030079735063132166,0.0005239082529276229,0.0016514094835588411,0.24250093444418108,0.00010801946807372763,1.860895496075686e-05,0.0487997388333605,1.4221954827842599e-05,3.452320211902744e-05,2.180499991808598e-05,0.05607554290326564
Z_E_1843_VIE_0038,0.00015663451544287792,0.009814006930518773,0.0008969933898291162,0.046490941163277275,3.4419540343925776e-05,0.33761982536113927,0.1297620446676917,9.762483863850093e-05,0.0013645543048125802,2.309551761455139e-05,0.00011534028277456158,6.591742848182761e-05,0.0007070908563588117,0.059027367397884035,2.7211248549044147e-05,2.769331843305286e-05,2.380247270273524e-05,0.0007537794706089229,8.591961264404962e-05,0.014479068008696557,4.2834014546252254e-05,0.014594760716507841,0.19859412537126972,0.00014341524990081438,2.4706730866961644e-05,0.0706651551425766,1.8882200052318345e-05,0.012448053699254082,2.8950054727219344e-05,0.10186578649385603
Z_E_1843_VIE_0040,0.0003696981148978654,1.0406138418722517e-05,0.00040971559274370015,0.014974245370291125,0.002102791812581134,0.35069582024385804,0.16809662018762492,4.4591653720995075e-05,0.002710351421863315,1.0549234583513693e-05,0.008699116958442643,0.026565715068406017,2.482179649514849e-05,0.05975847898610669,1.242915829144707e-05,1.2649351160770383e-05,1.0872147245170657e-05,0.004220287853803525,3.924511085803236e-05,0.04328634223230042,1.9565098091473536e-05,0.00010701915527342107,0.12171883524829617,0.0015562715285693314,0.01402447051170726,0.06567052414506389,0.0006049304954229956,0.029836224125910495,1.3223384884458175e-05,0.08439418787308728
